State Agency or Indian Tribal Organization,2015-10-01 00:00:00,2015-11-01 00:00:00,2015-12-01 00:00:00,2016-01-01 00:00:00,2016-02-01 00:00:00,2016-03-01 00:00:00,2016-04-01 00:00:00,2016-05-01 00:00:00,2016-06-01 00:00:00,2016-07-01 00:00:00,2016-08-01 00:00:00,2016-09-01 00:00:00,Average Participation
Virginia,4036.0,3937.0,3949.0,3600.0,3611.0,3663.0,3612.0,3674.0,3662.0,3607.0,3578.0,3564.0,3707.75
Virgin Islands,431.0,438.0,432.0,432.0,455.0,460.0,459.0,456.0,446.0,437.0,430.0,421.0,441.4166666666667
West Virginia,458.0,441.0,432.0,423.0,395.0,414.0,405.0,419.0,456.0,459.0,471.0,548.0,443.4166666666667
Alabama,1640.0,1582.0,1526.0,1561.0,1524.0,1575.0,1572.0,1596.0,1609.0,1644.0,1747.0,1757.0,1611.0833333333333
Florida,24274.0,24412.0,24651.0,24721.0,24741.0,24882.0,24539.0,24529.0,24256.0,24297.0,24533.0,24598.0,24536.083333333332
Georgia,14063.0,13932.0,13888.0,13894.0,13825.0,13857.0,13740.0,13880.0,12287.0,12349.0,12454.0,12668.0,13403.083333333334
Kentucky,2411.0,2385.0,2342.0,2324.0,2320.0,2298.0,2308.0,2331.0,2402.0,2401.0,2521.0,2531.0,2381.1666666666665
Mississippi,1864.0,1873.0,1769.0,1798.0,1836.0,1836.0,1823.0,1801.0,1818.0,1903.0,1901.0,1952.0,1847.8333333333333
North Carolina,11081.0,11072.0,11088.0,11055.0,9860.0,9866.0,9748.0,9961.0,10018.0,10140.0,10489.0,10493.0,10405.916666666666
South Carolina,3845.0,3819.0,3772.0,3724.0,3646.0,3610.0,3545.0,3499.0,3479.0,3471.0,3517.0,3538.0,3622.0833333333335
Tennessee,4765.0,4756.0,4655.0,4624.0,4648.0,4629.0,4605.0,4606.0,4636.0,4681.0,4901.0,4916.0,4701.833333333333
"Choctaw Indians, MS",7.0,5.0,7.0,6.0,7.0,7.0,8.0,7.0,11.0,12.0,13.0,15.0,8.75
"Eastern Cherokee, NC",15.0,13.0,9.0,12.0,8.0,9.0,9.0,11.0,12.0,13.0,13.0,12.0,11.333333333333334
Illinois,10807.0,10793.0,10776.0,10794.0,10780.0,10863.0,10861.0,10975.0,10903.0,10863.0,11132.0,11408.0,10912.916666666666
Indiana,3461.0,3366.0,3448.0,3495.0,3514.0,3503.0,3427.0,3462.0,3499.0,3582.0,3803.0,4020.0,3548.3333333333335
Michigan,4114.0,4122.0,4079.0,4118.0,4072.0,4108.0,4068.0,4017.0,4006.0,3991.0,4055.0,4032.0,4065.1666666666665
Minnesota,5590.0,5523.0,5499.0,5393.0,5395.0,5332.0,5309.0,5337.0,5386.0,5384.0,5448.0,5522.0,5426.5
Ohio,7329.0,6985.0,7466.0,7422.0,7338.0,7344.0,7317.0,7345.0,7394.0,7320.0,7450.0,7592.0,7358.5
Wisconsin,2212.0,2171.0,2109.0,2157.0,2096.0,2102.0,2086.0,2079.0,2075.0,2070.0,2126.0,2154.0,2119.75
Arkansas,985.0,993.0,1022.0,1012.0,1021.0,1044.0,1052.0,1031.0,1015.0,975.0,1020.0,1015.0,1015.4166666666666
Louisiana,2038.0,2061.0,2072.0,1997.0,2007.0,1939.0,1911.0,1880.0,1929.0,1885.0,1995.0,2075.0,1982.4166666666667
New Mexico,2353.0,2413.0,2405.0,2431.0,2361.0,2308.0,2301.0,2289.0,2340.0,2312.0,2387.0,2462.0,2363.5
Oklahoma,1837.0,1827.0,1785.0,1767.0,1770.0,1810.0,1754.0,1779.0,1872.0,1901.0,1933.0,1893.0,1827.3333333333333
Texas,,,,,,,,,,,,,0.0
Texas,89176.0,89435.0,89407.0,89094.0,89205.0,89517.0,89511.0,89179.0,89120.0,88568.0,88535.0,88742.0,89124.08333333333
"Acoma, Canoncito & Laguna, NM",17.0,17.0,13.0,19.0,18.0,20.0,13.0,19.0,15.0,14.0,10.0,11.0,15.5
"Eight Northern Pueblos, NM",2.0,3.0,2.0,2.0,2.0,3.0,6.0,5.0,5.0,5.0,2.0,2.0,3.25
"Five Sandoval Pueblos, NM",3.0,3.0,6.0,6.0,8.0,8.0,6.0,8.0,6.0,7.0,5.0,6.0,6.0
"Isleta Pueblo, NM",62.0,61.0,50.0,56.0,57.0,55.0,55.0,59.0,66.0,63.0,73.0,79.0,61.333333333333336
"San Felipe Pueblo, NM",12.0,13.0,9.0,3.0,8.0,10.0,13.0,11.0,8.0,9.0,12.0,8.0,9.666666666666666
"Santo Domingo Tribe, NM",7.0,6.0,9.0,8.0,6.0,10.0,10.0,6.0,4.0,5.0,6.0,8.0,7.083333333333333
"Zuni Pueblo, NM",10.0,11.0,13.0,10.0,10.0,11.0,13.0,8.0,7.0,10.0,12.0,9.0,10.333333333333334
"Cherokee Nation, OK",85.0,80.0,70.0,71.0,73.0,67.0,62.0,65.0,67.0,74.0,72.0,72.0,71.5
"Chickasaw Nation, OK",67.0,62.0,58.0,62.0,65.0,70.0,75.0,73.0,79.0,82.0,77.0,84.0,71.16666666666667
"Choctaw Nation, OK",37.0,41.0,39.0,46.0,43.0,37.0,39.0,53.0,53.0,56.0,45.0,50.0,44.916666666666664
"Citizen Potawatomi Nation, OK",22.0,22.0,23.0,20.0,16.0,14.0,18.0,23.0,22.0,25.0,22.0,27.0,21.166666666666668
"Inter-Tribal Council, OK",7.0,8.0,6.0,7.0,8.0,9.0,10.0,8.0,10.0,14.0,12.0,17.0,9.666666666666666
"Muscogee Creek Nation, OK",25.0,22.0,24.0,20.0,25.0,21.0,27.0,22.0,22.0,17.0,14.0,23.0,21.833333333333332
"Osage Tribal Council, OK",89.0,83.0,94.0,97.0,95.0,109.0,108.0,117.0,101.0,83.0,92.0,87.0,96.25
"Otoe-Missouria Tribe, OK",10.0,5.0,5.0,9.0,7.0,8.0,8.0,10.0,8.0,7.0,9.0,6.0,7.666666666666667
"Wichita, Caddo & Delaware (WCD), OK",69.0,80.0,78.0,75.0,84.0,80.0,74.0,68.0,73.0,80.0,84.0,91.0,78.0
Colorado,2307.0,2291.0,2298.0,2345.0,2360.0,2351.0,2276.0,2255.0,2256.0,2287.0,2395.0,2373.0,2316.1666666666665
Iowa,1812.0,1765.0,1770.0,1759.0,1709.0,1691.0,1645.0,1660.0,1660.0,1629.0,1675.0,1723.0,1708.1666666666667
Kansas,1563.0,1568.0,1527.0,1539.0,1531.0,1521.0,1543.0,1501.0,1558.0,1527.0,1613.0,1596.0,1548.9166666666667
Missouri,3543.0,3437.0,3438.0,3464.0,3439.0,3431.0,3342.0,3311.0,3298.0,3240.0,3404.0,3561.0,3409.0
Montana,428.0,449.0,442.0,443.0,468.0,473.0,474.0,461.0,458.0,447.0,496.0,499.0,461.5
Nebraska,1266.0,1448.0,1445.0,1479.0,1454.0,1503.0,1492.0,1518.0,1565.0,1563.0,1631.0,1675.0,1503.25
North Dakota,352.0,321.0,309.0,306.0,307.0,316.0,325.0,357.0,348.0,363.0,378.0,367.0,337.4166666666667
South Dakota,437.0,428.0,464.0,494.0,517.0,523.0,505.0,513.0,524.0,523.0,495.0,469.0,491.0
Utah,1619.0,1589.0,1573.0,1572.0,1583.0,1613.0,1551.0,1581.0,1555.0,1542.0,1636.0,1654.0,1589.0
Wyoming,146.0,137.0,158.0,164.0,166.0,149.0,139.0,134.0,134.0,141.0,128.0,124.0,143.33333333333334
"Ute Mountain Ute Tribe, CO",6.0,7.0,4.0,5.0,5.0,4.0,3.0,6.0,5.0,4.0,4.0,3.0,4.666666666666667
"Omaha Sioux, NE",0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0833333333333333
"Santee Sioux, NE",2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,1.6666666666666667
"Winnebago Tribe, NE",12.0,13.0,12.0,16.0,13.0,16.0,12.0,10.0,10.0,11.0,9.0,5.0,11.583333333333334
"Standing Rock Sioux Tribe, ND",12.0,11.0,14.0,15.0,13.0,14.0,14.0,13.0,10.0,1.0,2.0,3.0,10.166666666666666
"Three Affiliated Tribes, ND",4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,2.25
"Cheyenne River Sioux, SD",9.0,11.0,13.0,12.0,11.0,15.0,14.0,13.0,13.0,11.0,11.0,10.0,11.916666666666666
"Rosebud Sioux, SD",34.0,35.0,37.0,37.0,46.0,33.0,28.0,18.0,21.0,25.0,26.0,32.0,31.0
"Northern Arapahoe, WY",5.0,6.0,5.0,6.0,8.0,8.0,9.0,11.0,9.0,8.0,11.0,9.0,7.916666666666667
"Shoshone Tribe, WY",4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,7.0,5.0,7.0,9.0,4.666666666666667
Mountain Plains,13561.0,13523.0,13515.0,13662.0,13636.0,13667.0,13380.0,13371.0,13438.0,13334.0,13928.0,14121.0,13594.666666666666
Alaska,715.0,697.0,689.0,685.0,666.0,641.0,670.0,671.0,668.0,682.0,703.0,720.0,683.9166666666666
American Samoa,462.0,460.0,452.0,442.0,456.0,458.0,454.0,463.0,464.0,451.0,452.0,442.0,454.6666666666667
Arizona,8023.0,7896.0,7983.0,7932.0,7701.0,7715.0,7497.0,7436.0,7287.0,7237.0,7509.0,7366.0,7631.833333333333
California,44630.0,43467.0,43512.0,43441.0,42939.0,43270.0,42676.0,42459.0,42384.0,41902.0,42592.0,42582.0,42987.833333333336
Guam,275.0,257.0,259.0,254.0,259.0,289.0,299.0,280.0,298.0,296.0,292.0,308.0,280.5
Hawaii,1394.0,1397.0,1423.0,1365.0,1373.0,1416.0,1427.0,1420.0,1446.0,1431.0,1462.0,1415.0,1414.0833333333333
Idaho,1135.0,1107.0,1060.0,1108.0,1090.0,1091.0,1070.0,1057.0,1064.0,1047.0,1064.0,1053.0,1078.8333333333333
Nevada,2600.0,2564.0,2559.0,2496.0,2470.0,2401.0,2382.0,2286.0,2388.0,2413.0,2498.0,2549.0,2467.1666666666665
Oregon,1890.0,1842.0,1799.0,1820.0,1795.0,1787.0,1756.0,1801.0,1865.0,1881.0,1931.0,1909.0,1839.6666666666667
Washington,5504.0,5359.0,5379.0,5332.0,5265.0,5448.0,5406.0,5397.0,5470.0,5446.0,5575.0,5657.0,5436.5
Northern Marianas,150.0,153.0,154.0,155.0,158.0,157.0,168.0,173.0,172.0,172.0,179.0,170.0,163.41666666666666
"Inter-Tribal Council, AZ",168.0,158.0,181.0,196.0,182.0,196.0,196.0,173.0,192.0,207.0,200.0,197.0,187.16666666666666
"Navajo Nation, AZ",418.0,424.0,397.0,417.0,375.0,388.0,382.0,389.0,389.0,382.0,391.0,374.0,393.8333333333333
"Inter-Tribal Council, NV",33.0,41.0,31.0,27.0,20.0,28.0,33.0,33.0,36.0,34.0,37.0,29.0,31.833333333333332
