State Agency or Indian Tribal Organization,2015-10-01 00:00:00,2015-11-01 00:00:00,2015-12-01 00:00:00,2016-01-01 00:00:00,2016-02-01 00:00:00,2016-03-01 00:00:00,2016-04-01 00:00:00,2016-05-01 00:00:00,2016-06-01 00:00:00,2016-07-01 00:00:00,2016-08-01 00:00:00,2016-09-01 00:00:00,Average Participation
"Eastern Cherokee, NC",41.0,38.0,45.0,41.0,36.0,38.0,38.0,42.0,38.0,39.0,48.0,52.0,41.333333333333336
Illinois,16329.0,16092.0,16149.0,16134.0,15834.0,15838.0,15800.0,15739.0,15743.0,15627.0,16063.0,16162.0,15959.166666666666
Indiana,14889.0,14560.0,14632.0,14699.0,14184.0,14201.0,13945.0,13839.0,13806.0,13323.0,13287.0,13028.0,14032.75
Michigan,17884.0,17689.0,17542.0,17308.0,17177.0,16738.0,16919.0,16543.0,16729.0,16720.0,16511.0,17046.0,17067.166666666668
Minnesota,7327.0,7237.0,7152.0,7055.0,6899.0,6903.0,6911.0,6766.0,6875.0,6815.0,6916.0,7008.0,6988.666666666667
Ohio,20337.0,19772.0,16393.0,16407.0,15987.0,15883.0,15688.0,15418.0,15333.0,15047.0,15298.0,15368.0,16410.916666666668
Wisconsin,8479.0,8420.0,8476.0,8383.0,8191.0,8050.0,8097.0,8060.0,8093.0,8012.0,8141.0,8264.0,8222.166666666666
Arkansas,9007.0,8944.0,9031.0,9034.0,8908.0,8653.0,8521.0,8319.0,8307.0,8129.0,8293.0,8466.0,8634.333333333334
Louisiana,15056.0,15300.0,15604.0,16055.0,15895.0,15379.0,14917.0,14459.0,14145.0,13728.0,13857.0,14155.0,14879.166666666666
New Mexico,2882.0,2866.0,2859.0,2870.0,2829.0,2783.0,2646.0,2650.0,2685.0,2666.0,2685.0,2743.0,2763.6666666666665
Oklahoma,6591.0,6540.0,6489.0,6413.0,6284.0,6206.0,6116.0,6110.0,6169.0,6072.0,5966.0,5771.0,6227.25
Texas,,,,,,,,,,,,, 
Texas,43482.0,43760.0,43917.0,44293.0,43659.0,42678.0,41641.0,40510.0,40183.0,38620.0,39037.0,39800.0,41798.333333333336
"Acoma, Canoncito & Laguna, NM",22.0,22.0,27.0,23.0,15.0,13.0,17.0,17.0,20.0,17.0,19.0,22.0,19.5
"Eight Northern Pueblos, NM",14.0,18.0,19.0,20.0,19.0,20.0,17.0,17.0,12.0,12.0,15.0,15.0,16.5
"Five Sandoval Pueblos, NM",14.0,12.0,11.0,12.0,17.0,18.0,15.0,17.0,17.0,17.0,20.0,21.0,15.916666666666666
"Isleta Pueblo, NM",88.0,97.0,99.0,95.0,91.0,80.0,84.0,89.0,96.0,92.0,92.0,98.0,91.75
"San Felipe Pueblo, NM",13.0,9.0,9.0,12.0,12.0,12.0,10.0,9.0,14.0,17.0,20.0,15.0,12.666666666666666
"Santo Domingo Tribe, NM",9.0,11.0,11.0,7.0,7.0,6.0,8.0,5.0,3.0,7.0,8.0,9.0,7.583333333333333
"Zuni Pueblo, NM",19.0,15.0,13.0,9.0,10.0,15.0,19.0,21.0,19.0,20.0,19.0,13.0,16
"Cherokee Nation, OK",619.0,637.0,641.0,652.0,615.0,615.0,588.0,572.0,540.0,544.0,524.0,535.0,590.1666666666666
"Chickasaw Nation, OK",311.0,303.0,306.0,303.0,307.0,292.0,314.0,319.0,317.0,310.0,296.0,334.0,309.3333333333333
"Choctaw Nation, OK",361.0,358.0,350.0,376.0,357.0,369.0,389.0,387.0,392.0,382.0,396.0,390.0,375.5833333333333
"Citizen Potawatomi Nation, OK",101.0,93.0,101.0,106.0,117.0,126.0,125.0,123.0,112.0,99.0,102.0,111.0,109.66666666666667
"Inter-Tribal Council, OK",85.0,82.0,76.0,73.0,72.0,77.0,69.0,68.0,66.0,58.0,61.0,62.0,70.75
"Muscogee Creek Nation, OK",232.0,243.0,242.0,252.0,229.0,228.0,220.0,205.0,215.0,201.0,212.0,205.0,223.66666666666666
"Osage Tribal Council, OK",294.0,292.0,292.0,279.0,266.0,252.0,264.0,254.0,260.0,245.0,267.0,274.0,269.9166666666667
"Otoe-Missouria Tribe, OK",42.0,48.0,41.0,44.0,42.0,40.0,40.0,35.0,36.0,30.0,35.0,32.0,38.75
"Wichita, Caddo & Delaware (WCD), OK",339.0,328.0,334.0,355.0,355.0,361.0,354.0,380.0,391.0,352.0,341.0,330.0,351.6666666666667
Colorado,7357.0,7060.0,7142.0,7092.0,6901.0,6847.0,6701.0,6619.0,6690.0,6588.0,6712.0,6793.0,6875.166666666667
Iowa,5594.0,5572.0,5585.0,5615.0,5421.0,5268.0,5128.0,5072.0,5165.0,5132.0,5349.0,5491.0,5366
Kansas,4371.0,4371.0,4370.0,4374.0,4240.0,4031.0,3975.0,3905.0,3808.0,3754.0,3831.0,3959.0,4082.4166666666665
Missouri,11573.0,11558.0,11535.0,11509.0,11323.0,11092.0,10869.0,10706.0,10559.0,10248.0,10506.0,10510.0,10999
Montana,1108.0,1127.0,1174.0,1181.0,1143.0,1118.0,1079.0,1054.0,1050.0,1016.0,1027.0,1047.0,1093.6666666666667
Nebraska,2830.0,3040.0,3060.0,3056.0,2897.0,2920.0,2804.0,2742.0,2858.0,2775.0,2818.0,2889.0,2890.75
North Dakota,1005.0,1019.0,1034.0,1030.0,1012.0,983.0,996.0,973.0,1022.0,981.0,993.0,992.0,1003.3333333333334
South Dakota,1300.0,1280.0,1304.0,1311.0,1256.0,1236.0,1235.0,1204.0,1225.0,1180.0,1246.0,1227.0,1250.3333333333333
Utah,3900.0,3821.0,3753.0,3773.0,3707.0,3538.0,3508.0,3407.0,3417.0,3397.0,3489.0,3645.0,3612.9166666666665
Wyoming,848.0,824.0,841.0,865.0,828.0,842.0,827.0,789.0,819.0,760.0,785.0,847.0,822.9166666666666
"Ute Mountain Ute Tribe, CO",13.0,9.0,9.0,12.0,10.0,6.0,8.0,8.0,12.0,11.0,7.0,7.0,9.333333333333334
"Omaha Sioux, NE",3.0,0.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,5.0,6.0,2.5
"Santee Sioux, NE",1.0,1.0,4.0,5.0,6.0,8.0,6.0,5.0,6.0,5.0,8.0,8.0,5.25
"Winnebago Tribe, NE",6.0,6.0,9.0,10.0,12.0,13.0,12.0,12.0,9.0,7.0,7.0,4.0,8.916666666666666
"Standing Rock Sioux Tribe, ND",28.0,27.0,21.0,15.0,11.0,13.0,17.0,26.0,30.0,31.0,24.0,22.0,22.083333333333332
"Three Affiliated Tribes, ND",11.0,8.0,11.0,14.0,14.0,13.0,12.0,16.0,16.0,15.0,15.0,17.0,13.5
"Cheyenne River Sioux, SD",56.0,54.0,50.0,54.0,50.0,51.0,49.0,56.0,55.0,53.0,54.0,47.0,52.416666666666664
"Rosebud Sioux, SD",93.0,92.0,87.0,88.0,85.0,81.0,75.0,73.0,71.0,68.0,73.0,78.0,80.33333333333333
"Northern Arapahoe, WY",40.0,37.0,30.0,36.0,33.0,31.0,28.0,31.0,31.0,28.0,24.0,25.0,31.166666666666668
"Shoshone Tribe, WY",20.0,20.0,13.0,14.0,14.0,15.0,17.0,15.0,19.0,13.0,14.0,16.0,15.833333333333334
Mountain Plains,40157.0,39926.0,40035.0,40056.0,38965.0,38108.0,37349.0,36714.0,36863.0,36064.0,36987.0,37630.0,38237.833333333336
Alaska,833.0,814.0,821.0,807.0,782.0,752.0,745.0,742.0,729.0,726.0,744.0,752.0,770.5833333333334
American Samoa,189.0,198.0,183.0,171.0,160.0,169.0,173.0,170.0,179.0,180.0,174.0,195.0,178.41666666666666
Arizona,10966.0,11007.0,11109.0,11078.0,10829.0,10688.0,10514.0,10237.0,10171.0,9926.0,10143.0,10326.0,10582.833333333334
California,69323.0,68763.0,69354.0,70560.0,68833.0,67724.0,66108.0,64635.0,64424.0,63147.0,63837.0,64988.0,66808
Guam,515.0,520.0,515.0,547.0,542.0,526.0,524.0,495.0,479.0,483.0,511.0,498.0,512.9166666666666
Hawaii,1499.0,1511.0,1503.0,1520.0,1498.0,1476.0,1433.0,1395.0,1378.0,1385.0,1406.0,1428.0,1452.6666666666667
Idaho,2500.0,2426.0,2402.0,2317.0,2216.0,2200.0,2165.0,2135.0,2174.0,2109.0,2196.0,2223.0,2255.25
Nevada,5393.0,5313.0,5384.0,5435.0,5319.0,5295.0,5085.0,5084.0,4989.0,4902.0,4877.0,5027.0,5175.25
Oregon,4722.0,4725.0,4653.0,4529.0,4463.0,4543.0,4664.0,4809.0,5039.0,5023.0,5179.0,5135.0,4790.333333333333
Washington,8530.0,8257.0,8210.0,8315.0,8166.0,8083.0,8049.0,7943.0,8119.0,7904.0,7949.0,7997.0,8126.833333333333
Northern Marianas,135.0,144.0,146.0,158.0,154.0,151.0,138.0,136.0,124.0,126.0,123.0,130.0,138.75
"Inter-Tribal Council, AZ",689.0,674.0,715.0,715.0,693.0,665.0,656.0,655.0,667.0,668.0,647.0,643.0,673.9166666666666
"Navajo Nation, AZ",385.0,406.0,406.0,407.0,375.0,385.0,363.0,336.0,326.0,327.0,344.0,317.0,364.75
"Inter-Tribal Council, NV",108.0,107.0,97.0,108.0,99.0,92.0,95.0,99.0,91.0,86.0,82.0,89.0,96.08333333333333
