State Agency or Indian Tribal Organization,2015-10-01 00:00:00,2015-11-01 00:00:00,2015-12-01 00:00:00,2016-01-01 00:00:00,2016-02-01 00:00:00,2016-03-01 00:00:00,2016-04-01 00:00:00,2016-05-01 00:00:00,2016-06-01 00:00:00,2016-07-01 00:00:00,2016-08-01 00:00:00,2016-09-01 00:00:00,Average Participation
Minnesota,118826.0,117345.0,116715.0,116082.0,114954.0,115636.0,115085.0,115182.0,115743.0,114977.0,116071.0,115759.0,116031.25
Ohio,245859.0,241168.0,237993.0,235192.0,233203.0,233213.0,232434.0,230940.0,232115.0,229217.0,232585.0,232711.0,234719.16666666666
Wisconsin,103471.0,102042.0,100895.0,100545.0,99349.0,99671.0,99373.0,99286.0,99290.0,98519.0,99855.0,99527.0,100151.91666666667
Arkansas,82716.0,81179.0,80768.0,80445.0,79899.0,79768.0,80057.0,80202.0,80606.0,79960.0,80885.0,80171.0,80554.66666666667
Louisiana,131687.0,130063.0,129047.0,128493.0,128301.0,127152.0,125485.0,124978.0,126155.0,124924.0,126780.0,125584.0,127387.41666666667
New Mexico,50782.0,50022.0,49225.0,49355.0,48816.0,47378.0,46503.0,46534.0,48827.0,48574.0,49417.0,49239.0,48722.666666666664
Oklahoma,85643.0,83391.0,82212.0,82648.0,82506.0,83643.0,83013.0,82812.0,84140.0,84316.0,85722.0,84907.0,83746.08333333333
Texas,,,,,,,,,,,,, 
Texas,882897.0,875264.0,862979.0,859663.0,858671.0,858889.0,852957.0,852304.0,858258.0,847738.0,855542.0,852671.0,859819.4166666666
"Acoma, Canoncito & Laguna, NM",391.0,422.0,391.0,417.0,358.0,371.0,356.0,394.0,381.0,399.0,374.0,388.0,386.8333333333333
"Eight Northern Pueblos, NM",229.0,263.0,259.0,238.0,236.0,232.0,237.0,237.0,226.0,226.0,234.0,243.0,238.33333333333334
"Five Sandoval Pueblos, NM",226.0,231.0,241.0,256.0,273.0,277.0,242.0,257.0,248.0,256.0,250.0,236.0,249.41666666666666
"Isleta Pueblo, NM",1168.0,1151.0,1144.0,1178.0,1192.0,1182.0,1185.0,1160.0,1232.0,1225.0,1274.0,1266.0,1196.4166666666667
"San Felipe Pueblo, NM",290.0,297.0,280.0,286.0,291.0,279.0,293.0,282.0,287.0,285.0,300.0,288.0,288.1666666666667
"Santo Domingo Tribe, NM",181.0,196.0,191.0,182.0,170.0,166.0,175.0,170.0,166.0,171.0,178.0,169.0,176.25
"Zuni Pueblo, NM",684.0,625.0,662.0,635.0,661.0,626.0,670.0,615.0,660.0,634.0,667.0,584.0,643.5833333333334
"Cherokee Nation, OK",7297.0,7144.0,7053.0,7053.0,6848.0,6959.0,6637.0,6717.0,6992.0,7137.0,7210.0,7227.0,7022.833333333333
"Chickasaw Nation, OK",3779.0,3725.0,3678.0,3705.0,3702.0,3644.0,3739.0,3862.0,3833.0,3839.0,3977.0,3954.0,3786.4166666666665
"Choctaw Nation, OK",4015.0,4052.0,3990.0,4011.0,4016.0,3984.0,4032.0,3997.0,4048.0,3995.0,4128.0,4114.0,4031.8333333333335
"Citizen Potawatomi Nation, OK",1261.0,1188.0,1176.0,1242.0,1249.0,1283.0,1286.0,1270.0,1294.0,1275.0,1340.0,1402.0,1272.1666666666667
"Inter-Tribal Council, OK",884.0,872.0,842.0,842.0,809.0,811.0,782.0,765.0,774.0,780.0,786.0,776.0,810.25
"Muscogee Creek Nation, OK",2827.0,2837.0,2819.0,2856.0,2834.0,2818.0,2728.0,2717.0,2734.0,2720.0,2772.0,2827.0,2790.75
"Osage Tribal Council, OK",2807.0,2766.0,2791.0,2788.0,2792.0,2806.0,2795.0,2800.0,2804.0,2760.0,2877.0,2901.0,2807.25
"Otoe-Missouria Tribe, OK",502.0,483.0,437.0,479.0,474.0,472.0,472.0,468.0,469.0,433.0,490.0,457.0,469.6666666666667
"Wichita, Caddo & Delaware (WCD), OK",3955.0,3910.0,3893.0,4019.0,4010.0,3994.0,3965.0,4029.0,4101.0,4014.0,4049.0,3910.0,3987.4166666666665
Colorado,90649.0,88779.0,87429.0,86558.0,86320.0,86761.0,86083.0,85877.0,85764.0,84811.0,86534.0,86046.0,86800.91666666667
Iowa,62817.0,61986.0,61606.0,61318.0,60665.0,60829.0,59794.0,60289.0,60722.0,60314.0,61306.0,62315.0,61163.416666666664
Kansas,61371.0,59987.0,59864.0,59570.0,59238.0,58232.0,58354.0,58234.0,58541.0,57278.0,58682.0,58106.0,58954.75
Missouri,132161.0,130636.0,129895.0,129108.0,128161.0,127949.0,126818.0,125434.0,125567.0,123933.0,125862.0,125088.0,127551
Montana,18218.0,18387.0,18559.0,18641.0,18478.0,18464.0,18078.0,18034.0,18144.0,17911.0,18223.0,18409.0,18295.5
Nebraska,36699.0,37341.0,37822.0,38059.0,37589.0,37609.0,37143.0,37148.0,37488.0,37250.0,37758.0,37857.0,37480.25
North Dakota,11585.0,11492.0,11937.0,12158.0,12056.0,12073.0,12033.0,12093.0,12158.0,11973.0,12291.0,12239.0,12007.333333333334
South Dakota,17418.0,17073.0,17022.0,17378.0,17059.0,17139.0,17125.0,17081.0,17071.0,16822.0,17275.0,17235.0,17141.5
Utah,58045.0,57364.0,56349.0,56178.0,56664.0,56843.0,56614.0,56286.0,56411.0,55585.0,56343.0,56329.0,56584.25
Wyoming,10316.0,10220.0,10216.0,10233.0,10201.0,10275.0,10238.0,10195.0,10214.0,10003.0,10056.0,10082.0,10187.416666666666
"Ute Mountain Ute Tribe, CO",212.0,215.0,185.0,200.0,202.0,198.0,196.0,189.0,210.0,211.0,185.0,178.0,198.41666666666666
"Omaha Sioux, NE",246.0,231.0,226.0,246.0,225.0,231.0,224.0,255.0,262.0,271.0,301.0,272.0,249.16666666666666
"Santee Sioux, NE",120.0,132.0,132.0,134.0,128.0,128.0,135.0,135.0,133.0,136.0,136.0,132.0,131.75
"Winnebago Tribe, NE",292.0,261.0,249.0,272.0,227.0,265.0,244.0,259.0,257.0,283.0,298.0,253.0,263.3333333333333
"Standing Rock Sioux Tribe, ND",680.0,675.0,654.0,661.0,624.0,632.0,636.0,622.0,615.0,638.0,651.0,645.0,644.4166666666666
"Three Affiliated Tribes, ND",230.0,215.0,220.0,209.0,201.0,203.0,214.0,224.0,256.0,265.0,265.0,287.0,232.41666666666666
"Cheyenne River Sioux, SD",737.0,736.0,727.0,768.0,773.0,796.0,785.0,803.0,817.0,810.0,827.0,740.0,776.5833333333334
"Rosebud Sioux, SD",1277.0,1257.0,1244.0,1252.0,1217.0,1164.0,1194.0,1178.0,1152.0,1146.0,1174.0,1168.0,1201.9166666666667
"Northern Arapahoe, WY",440.0,437.0,432.0,434.0,433.0,420.0,432.0,439.0,425.0,400.0,404.0,404.0,425
"Shoshone Tribe, WY",175.0,194.0,159.0,168.0,158.0,163.0,167.0,167.0,187.0,163.0,162.0,182.0,170.41666666666666
Mountain Plains,503688.0,497618.0,494927.0,493545.0,490619.0,490374.0,486507.0,484942.0,486394.0,480203.0,488733.0,487967.0,490459.75
Alaska,19320.0,19211.0,18860.0,18922.0,18913.0,19153.0,19130.0,19216.0,19443.0,19104.0,19164.0,19015.0,19120.916666666668
American Samoa,6074.0,6066.0,6010.0,6021.0,6042.0,6082.0,5945.0,5982.0,5929.0,5890.0,5953.0,5928.0,5993.5
Arizona,154168.0,149820.0,147385.0,145917.0,143616.0,143754.0,142447.0,143494.0,144485.0,143230.0,145984.0,145036.0,145778
California,1228801.0,1191118.0,1190700.0,1195484.0,1174784.0,1181335.0,1163636.0,1160517.0,1162020.0,1140239.0,1164758.0,1145107.0,1174874.9166666667
Guam,7400.0,7142.0,7101.0,7059.0,7151.0,7298.0,7415.0,7253.0,7278.0,7077.0,7229.0,7217.0,7218.333333333333
Hawaii,30344.0,30556.0,30505.0,30546.0,30343.0,30381.0,30089.0,29799.0,29752.0,29339.0,30045.0,29708.0,30117.25
Idaho,40215.0,39935.0,39825.0,39415.0,39132.0,39343.0,39021.0,38605.0,38538.0,38019.0,38126.0,37945.0,39009.916666666664
Nevada,71983.0,70551.0,69677.0,69655.0,68939.0,69200.0,68579.0,68117.0,68119.0,67878.0,68097.0,68147.0,69078.5
Oregon,96278.0,94783.0,93485.0,91630.0,90464.0,91333.0,91587.0,92154.0,93103.0,92705.0,93659.0,92322.0,92791.91666666667
Washington,174838.0,170214.0,170231.0,170225.0,168323.0,170830.0,168599.0,167354.0,168203.0,164902.0,166689.0,166122.0,168877.5
Northern Marianas,3296.0,3120.0,3136.0,3205.0,3203.0,3256.0,3272.0,3348.0,3277.0,3189.0,3252.0,3256.0,3234.1666666666665
"Inter-Tribal Council, AZ",9388.0,9107.0,9188.0,9366.0,9055.0,9205.0,9224.0,9413.0,9788.0,9649.0,9819.0,9499.0,9391.75
"Navajo Nation, AZ",9383.0,9304.0,9080.0,9152.0,8758.0,8926.0,8572.0,8459.0,8610.0,8655.0,8747.0,8290.0,8828
"Inter-Tribal Council, NV",1462.0,1422.0,1369.0,1411.0,1367.0,1352.0,1332.0,1378.0,1398.0,1407.0,1387.0,1372.0,1388.0833333333333
