State Agency or Indian Tribal Organization,2015-10-01 00:00:00,2015-11-01 00:00:00,2015-12-01 00:00:00,2016-01-01 00:00:00,2016-02-01 00:00:00,2016-03-01 00:00:00,2016-04-01 00:00:00,2016-05-01 00:00:00,2016-06-01 00:00:00,2016-07-01 00:00:00,2016-08-01 00:00:00,2016-09-01 00:00:00,Average Participation
"Omaha Sioux, NE",162.0,157.0,147.0,165.0,144.0,147.0,143.0,170.0,176.0,172.0,193.0,170.0,162.16666666666666
"Santee Sioux, NE",74.0,80.0,76.0,73.0,69.0,64.0,71.0,74.0,75.0,81.0,77.0,72.0,73.83333333333333
"Winnebago Tribe, NE",162.0,142.0,137.0,143.0,118.0,140.0,127.0,143.0,145.0,165.0,171.0,150.0,145.25
"Standing Rock Sioux Tribe, ND",412.0,414.0,412.0,416.0,410.0,421.0,413.0,398.0,389.0,400.0,403.0,394.0,406.8333333333333
"Three Affiliated Tribes, ND",106.0,102.0,102.0,86.0,81.0,83.0,91.0,84.0,100.0,112.0,112.0,130.0,99.08333333333333
"Cheyenne River Sioux, SD",436.0,432.0,424.0,463.0,478.0,499.0,505.0,513.0,520.0,528.0,540.0,477.0,484.5833333333333
"Rosebud Sioux, SD",722.0,718.0,705.0,697.0,666.0,640.0,677.0,671.0,661.0,658.0,675.0,675.0,680.4166666666666
"Northern Arapahoe, WY",240.0,243.0,246.0,246.0,246.0,241.0,244.0,250.0,246.0,241.0,248.0,244.0,244.58333333333334
"Shoshone Tribe, WY",73.0,84.0,72.0,76.0,73.0,71.0,68.0,69.0,84.0,78.0,72.0,76.0,74.66666666666667
Mountain Plains,254397.0,251737.0,250175.0,249479.0,247752.0,247138.0,245909.0,245721.0,246430.0,244056.0,248303.0,248658.0,248312.91666666666
Alaska,10270.0,10292.0,10066.0,10099.0,10083.0,10161.0,10126.0,10181.0,10330.0,10173.0,10259.0,10140.0,10181.666666666666
American Samoa,3950.0,3942.0,3915.0,3909.0,3902.0,3908.0,3842.0,3882.0,3855.0,3853.0,3900.0,3854.0,3892.6666666666665
Arizona,78923.0,76312.0,74312.0,73510.0,72159.0,71895.0,71138.0,72237.0,73110.0,72754.0,74265.0,74154.0,73730.75
California,701400.0,679253.0,678468.0,680664.0,666171.0,668680.0,657709.0,656274.0,656646.0,643008.0,658355.0,645686.0,666026.1666666666
Guam,3976.0,3810.0,3814.0,3738.0,3757.0,3819.0,3874.0,3858.0,3875.0,3771.0,3878.0,3885.0,3837.9166666666665
Hawaii,15962.0,16080.0,16027.0,16013.0,15885.0,15787.0,15657.0,15518.0,15519.0,15262.0,15605.0,15388.0,15725.25
Idaho,20943.0,20971.0,20955.0,20738.0,20609.0,20668.0,20487.0,20306.0,20296.0,20079.0,20153.0,20068.0,20522.75
Nevada,37595.0,37039.0,36553.0,36469.0,35967.0,35971.0,35645.0,35365.0,35256.0,35150.0,35291.0,35351.0,35971
Oregon,52297.0,51612.0,50853.0,49929.0,49470.0,50048.0,50262.0,50798.0,51417.0,51342.0,51878.0,51204.0,50925.833333333336
Washington,98649.0,96419.0,96118.0,96044.0,94939.0,95935.0,94877.0,94243.0,94274.0,92683.0,93524.0,93377.0,95090.16666666667
Northern Marianas,2123.0,1985.0,1989.0,2022.0,1995.0,2031.0,2050.0,2089.0,2059.0,1978.0,2014.0,2034.0,2030.75
"Inter-Tribal Council, AZ",5230.0,5068.0,5071.0,5187.0,5024.0,5103.0,5100.0,5246.0,5482.0,5403.0,5531.0,5433.0,5239.833333333333
"Navajo Nation, AZ",5444.0,5371.0,5254.0,5265.0,5075.0,5180.0,4957.0,4891.0,4987.0,5035.0,5127.0,4877.0,5121.916666666667
"Inter-Tribal Council, NV",764.0,722.0,713.0,726.0,713.0,705.0,681.0,715.0,736.0,747.0,743.0,738.0,725.25
