State Agency or Indian Tribal Organization,2015-10-01 00:00:00,2015-11-01 00:00:00,2015-12-01 00:00:00,2016-01-01 00:00:00,2016-02-01 00:00:00,2016-03-01 00:00:00,2016-04-01 00:00:00,2016-05-01 00:00:00,2016-06-01 00:00:00,2016-07-01 00:00:00,2016-08-01 00:00:00,2016-09-01 00:00:00,Average Participation
"Wichita, Caddo & Delaware (WCD), OK",95.0,83.0,93.0,106.0,100.0,100.0,98.0,102.0,115.0,115.0,123.0,105.0,102.91666666666667
Colorado,4733.0,4641.0,4530.0,4476.0,4489.0,4595.0,4553.0,4531.0,4524.0,4544.0,4690.0,4686.0,4582.666666666667
Iowa,2009.0,1977.0,1967.0,2011.0,2030.0,2014.0,1959.0,1972.0,1972.0,1947.0,1992.0,2089.0,1994.9166666666667
Kansas,2217.0,2198.0,2216.0,2224.0,2293.0,2268.0,2244.0,2244.0,2259.0,2207.0,2237.0,2205.0,2234.3333333333335
Missouri,4316.0,4323.0,4342.0,4288.0,4280.0,4276.0,4239.0,4196.0,4262.0,4242.0,4287.0,4269.0,4276.666666666667
Montana,954.0,950.0,991.0,1007.0,1005.0,1019.0,957.0,981.0,973.0,969.0,984.0,1026.0,984.6666666666666
Nebraska,1152.0,1025.0,1089.0,1104.0,1103.0,1086.0,1089.0,1079.0,1102.0,1130.0,1162.0,1152.0,1106.0833333333333
North Dakota,380.0,380.0,396.0,408.0,422.0,438.0,434.0,426.0,440.0,440.0,440.0,459.0,421.9166666666667
South Dakota,716.0,740.0,727.0,746.0,726.0,713.0,719.0,689.0,678.0,647.0,679.0,666.0,703.8333333333334
Utah,3947.0,3889.0,3800.0,3710.0,3777.0,3790.0,3746.0,3741.0,3766.0,3678.0,3676.0,3633.0,3762.75
Wyoming,662.0,655.0,656.0,632.0,675.0,676.0,662.0,685.0,695.0,675.0,668.0,656.0,666.4166666666666
"Ute Mountain Ute Tribe, CO",8.0,7.0,4.0,5.0,8.0,8.0,7.0,6.0,6.0,6.0,5.0,2.0,6.0
"Omaha Sioux, NE",1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.4166666666666667
"Santee Sioux, NE",0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.1666666666666667
"Winnebago Tribe, NE",10.0,8.0,6.0,9.0,5.0,7.0,6.0,4.0,4.0,4.0,7.0,5.0,6.25
"Standing Rock Sioux Tribe, ND",3.0,3.0,3.0,3.0,4.0,5.0,5.0,2.0,3.0,6.0,8.0,8.0,4.416666666666667
"Three Affiliated Tribes, ND",1.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,7.0,3.9166666666666665
"Cheyenne River Sioux, SD",16.0,14.0,17.0,17.0,12.0,9.0,10.0,9.0,10.0,12.0,13.0,15.0,12.833333333333334
"Rosebud Sioux, SD",46.0,35.0,37.0,42.0,38.0,37.0,42.0,48.0,39.0,37.0,37.0,31.0,39.083333333333336
"Northern Arapahoe, WY",17.0,17.0,18.0,16.0,17.0,16.0,16.0,14.0,13.0,9.0,7.0,10.0,14.166666666666666
"Shoshone Tribe, WY",6.0,6.0,5.0,5.0,4.0,6.0,9.0,9.0,6.0,6.0,6.0,8.0,6.333333333333333
Mountain Plains,21194.0,20871.0,20807.0,20706.0,20893.0,20968.0,20704.0,20643.0,20759.0,20565.0,20906.0,20930.0,20828.833333333332
Alaska,1181.0,1169.0,1131.0,1150.0,1176.0,1228.0,1241.0,1204.0,1232.0,1207.0,1196.0,1177.0,1191.0
American Samoa,72.0,67.0,72.0,78.0,79.0,81.0,75.0,69.0,68.0,66.0,56.0,53.0,69.66666666666667
Arizona,4336.0,4221.0,4182.0,4145.0,4159.0,4107.0,4090.0,4080.0,4065.0,4002.0,4101.0,4045.0,4127.75
California,55188.0,53301.0,53372.0,53374.0,53108.0,53224.0,52646.0,52378.0,52444.0,51311.0,52932.0,52385.0,52971.916666666664
Guam,304.0,310.0,280.0,269.0,287.0,295.0,328.0,316.0,310.0,265.0,264.0,262.0,290.8333333333333
Hawaii,1627.0,1656.0,1701.0,1756.0,1746.0,1797.0,1742.0,1746.0,1704.0,1625.0,1669.0,1677.0,1703.8333333333333
Idaho,2534.0,2519.0,2580.0,2503.0,2488.0,2545.0,2546.0,2475.0,2475.0,2466.0,2467.0,2517.0,2509.5833333333335
Nevada,2709.0,2640.0,2583.0,2582.0,2631.0,2690.0,2655.0,2621.0,2686.0,2675.0,2694.0,2672.0,2653.1666666666665
Oregon,6908.0,6776.0,6730.0,6586.0,6428.0,6513.0,6581.0,6612.0,6591.0,6472.0,6557.0,6455.0,6600.75
Washington,10072.0,9771.0,9734.0,9763.0,9713.0,10047.0,9840.0,9693.0,9838.0,9549.0,9682.0,9733.0,9786.25
Northern Marianas,74.0,61.0,65.0,64.0,77.0,72.0,69.0,73.0,66.0,62.0,71.0,75.0,69.08333333333333
"Inter-Tribal Council, AZ",280.0,291.0,276.0,273.0,290.0,287.0,291.0,285.0,289.0,275.0,280.0,276.0,282.75
"Navajo Nation, AZ",358.0,362.0,374.0,368.0,373.0,365.0,354.0,341.0,358.0,378.0,372.0,358.0,363.4166666666667
"Inter-Tribal Council, NV",48.0,49.0,47.0,59.0,60.0,60.0,56.0,50.0,51.0,52.0,56.0,54.0,53.5
