State Agency or Indian Tribal Organization,2013-10-01 00:00:00,2013-11-01 00:00:00,2013-12-01 00:00:00,2014-01-01 00:00:00,2014-02-01 00:00:00,2014-03-01 00:00:00,2014-04-01 00:00:00,2014-05-01 00:00:00,2014-06-01 00:00:00,2014-07-01 00:00:00,2014-08-01 00:00:00,2014-09-01 00:00:00,Average Participation
"Acoma, Canoncito & Laguna, NM",16.0,12.0,15.0,21.0,16.0,17.0,14.0,21.0,23.0,21.0,19.0,18.0,17.75
"Eight Northern Pueblos, NM",6.0,8.0,7.0,6.0,9.0,10.0,6.0,5.0,5.0,6.0,4.0,6.0,6.5
"Five Sandoval Pueblos, NM",6.0,10.0,8.0,5.0,7.0,6.0,6.0,5.0,5.0,7.0,5.0,4.0,6.166666666666667
"Isleta Pueblo, NM",30.0,30.0,35.0,36.0,36.0,37.0,47.0,46.0,35.0,42.0,42.0,50.0,38.833333333333336
"San Felipe Pueblo, NM",7.0,7.0,7.0,14.0,11.0,8.0,9.0,12.0,7.0,9.0,9.0,9.0,9.083333333333334
"Santo Domingo Tribe, NM",6.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,2.0,2.0,1.0,2.0,3.5
"Zuni Pueblo, NM",18.0,15.0,13.0,13.0,14.0,13.0,20.0,14.0,17.0,18.0,20.0,16.0,15.916666666666666
"Cherokee Nation, OK",81.0,78.0,74.0,68.0,60.0,63.0,63.0,68.0,69.0,70.0,70.0,82.0,70.5
"Chickasaw Nation, OK",63.0,60.0,61.0,68.0,69.0,60.0,68.0,59.0,53.0,54.0,57.0,50.0,60.166666666666664
"Choctaw Nation, OK",42.0,41.0,42.0,40.0,42.0,43.0,44.0,46.0,41.0,41.0,47.0,53.0,43.5
"Citizen Potawatomi Nation, OK",14.0,7.0,9.0,10.0,11.0,12.0,10.0,14.0,15.0,19.0,20.0,19.0,13.333333333333334
"Inter-Tribal Council, OK",21.0,12.0,14.0,14.0,18.0,17.0,14.0,13.0,10.0,9.0,14.0,12.0,14.0
"Muscogee Creek Nation, OK",14.0,11.0,15.0,11.0,10.0,17.0,19.0,18.0,21.0,19.0,15.0,18.0,15.666666666666666
"Osage Tribal Council, OK",27.0,24.0,41.0,56.0,48.0,37.0,41.0,39.0,47.0,64.0,71.0,62.0,46.416666666666664
"Otoe-Missouria Tribe, OK",5.0,9.0,9.0,8.0,4.0,5.0,7.0,5.0,7.0,10.0,6.0,4.0,6.583333333333333
"Wichita, Caddo & Delaware (WCD), OK",53.0,50.0,58.0,63.0,51.0,53.0,58.0,57.0,59.0,74.0,73.0,71.0,60.0
Colorado,2168.0,2028.0,2034.0,2065.0,2022.0,2041.0,2063.0,2070.0,2005.0,2189.0,2206.0,2210.0,2091.75
Iowa,1603.0,1556.0,1574.0,1576.0,1567.0,1542.0,1542.0,1489.0,1550.0,1609.0,1671.0,1712.0,1582.5833333333333
Kansas,1552.0,1438.0,1523.0,1556.0,1624.0,1622.0,1605.0,1670.0,1608.0,1549.0,1565.0,1559.0,1572.5833333333333
Missouri,3231.0,3201.0,3200.0,3319.0,3362.0,3422.0,3465.0,3439.0,3461.0,3505.0,3500.0,3546.0,3387.5833333333335
Montana,458.0,414.0,415.0,440.0,435.0,434.0,398.0,400.0,412.0,421.0,447.0,445.0,426.5833333333333
Nebraska,1292.0,1278.0,1300.0,1347.0,1302.0,1216.0,1261.0,1280.0,1241.0,1306.0,1272.0,1306.0,1283.4166666666667
North Dakota,341.0,317.0,315.0,290.0,291.0,308.0,317.0,307.0,307.0,328.0,319.0,334.0,314.5
South Dakota,343.0,349.0,381.0,386.0,343.0,371.0,366.0,386.0,452.0,535.0,572.0,363.0,403.9166666666667
Utah,1611.0,1597.0,1521.0,1543.0,1499.0,1533.0,1505.0,1534.0,1497.0,1499.0,1477.0,1512.0,1527.3333333333333
Wyoming,174.0,184.0,180.0,185.0,188.0,194.0,205.0,212.0,196.0,189.0,195.0,185.0,190.58333333333334
"Ute Mountain Ute Tribe, CO",6.0,4.0,4.0,5.0,4.0,6.0,3.0,5.0,5.0,7.0,9.0,8.0,5.5
"Omaha Sioux, NE",3.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.75
"Santee Sioux, NE",0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.5833333333333334
"Winnebago Tribe, NE",5.0,6.0,6.0,7.0,5.0,6.0,5.0,7.0,5.0,10.0,11.0,11.0,7.0
"Standing Rock Sioux Tribe, ND",7.0,8.0,6.0,7.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.916666666666667
"Three Affiliated Tribes, ND",2.0,2.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,4.0,2.5833333333333335
"Cheyenne River Sioux, SD",9.0,9.0,10.0,9.0,8.0,5.0,8.0,9.0,6.0,8.0,7.0,11.0,8.25
"Rosebud Sioux, SD",32.0,29.0,26.0,33.0,31.0,32.0,35.0,33.0,43.0,38.0,38.0,38.0,34.0
"Northern Arapahoe, WY",13.0,14.0,10.0,11.0,12.0,15.0,18.0,15.0,12.0,14.0,13.0,11.0,13.166666666666666
"Shoshone Tribe, WY",3.0,4.0,3.0,4.0,5.0,6.0,5.0,5.0,5.0,2.0,3.0,5.0,4.166666666666667
Mountain Plains,12853.0,12441.0,12515.0,12788.0,12706.0,12763.0,12812.0,12871.0,12814.0,13217.0,13317.0,13268.0,12863.75
Alaska,653.0,655.0,620.0,575.0,590.0,583.0,612.0,646.0,693.0,705.0,705.0,687.0,643.6666666666666
American Samoa,590.0,576.0,560.0,543.0,518.0,513.0,542.0,529.0,533.0,534.0,526.0,548.0,542.6666666666666
Arizona,7645.0,7237.0,7373.0,7663.0,7355.0,7243.0,7093.0,7118.0,7297.0,7620.0,7868.0,7989.0,7458.416666666667
California,48965.0,44510.0,42815.0,44418.0,44659.0,46316.0,46957.0,47184.0,47097.0,47543.0,47710.0,47436.0,46300.833333333336
Guam,258.0,278.0,275.0,250.0,276.0,317.0,286.0,283.0,273.0,259.0,257.0,280.0,274.3333333333333
Hawaii,1596.0,1526.0,1501.0,1502.0,1491.0,1458.0,1462.0,1442.0,1431.0,1463.0,1443.0,1496.0,1484.25
Idaho,1017.0,1016.0,973.0,985.0,985.0,1029.0,1088.0,1082.0,1081.0,1122.0,1144.0,1154.0,1056.3333333333333
Nevada,2558.0,2470.0,2377.0,2423.0,2345.0,2317.0,2307.0,2305.0,2325.0,2375.0,2438.0,2599.0,2403.25
Oregon,1959.0,1973.0,1941.0,1960.0,1920.0,1893.0,1928.0,1951.0,1954.0,1946.0,1895.0,1957.0,1939.75
Washington,5449.0,5356.0,5262.0,5370.0,5292.0,5225.0,5206.0,5191.0,5188.0,5304.0,5323.0,5389.0,5296.25
Northern Marianas,159.0,170.0,159.0,171.0,168.0,171.0,166.0,171.0,162.0,175.0,169.0,184.0,168.75
"Inter-Tribal Council, AZ",152.0,147.0,138.0,141.0,141.0,135.0,138.0,155.0,168.0,180.0,176.0,175.0,153.83333333333334
"Navajo Nation, AZ",516.0,488.0,488.0,515.0,486.0,488.0,456.0,466.0,464.0,472.0,475.0,443.0,479.75
"Inter-Tribal Council, NV",21.0,22.0,27.0,31.0,33.0,38.0,37.0,38.0,32.0,40.0,32.0,25.0,31.333333333333332
