State Agency or Indian Tribal Organization,2013-10-01 00:00:00,2013-11-01 00:00:00,2013-12-01 00:00:00,2014-01-01 00:00:00,2014-02-01 00:00:00,2014-03-01 00:00:00,2014-04-01 00:00:00,2014-05-01 00:00:00,2014-06-01 00:00:00,2014-07-01 00:00:00,2014-08-01 00:00:00,2014-09-01 00:00:00,Average Participation
Oklahoma,44407.0,42787.0,41958.0,43454.0,42471.0,42886.0,43428.0,44030.0,44456.0,45135.0,45365.0,45799.0,43848
Texas,,,,,,,,,,,,, 
Texas,467744.0,460846.0,451654.0,452366.0,450872.0,448705.0,445224.0,445358.0,446706.0,446639.0,447923.0,450856.0,451241.0833333333
"Acoma, Canoncito & Laguna, NM",278.0,279.0,272.0,285.0,270.0,276.0,285.0,281.0,289.0,282.0,261.0,256.0,276.1666666666667
"Eight Northern Pueblos, NM",118.0,115.0,110.0,105.0,111.0,116.0,121.0,114.0,104.0,115.0,116.0,127.0,114.33333333333333
"Five Sandoval Pueblos, NM",140.0,136.0,134.0,136.0,138.0,139.0,138.0,135.0,132.0,129.0,135.0,132.0,135.33333333333334
"Isleta Pueblo, NM",473.0,472.0,473.0,508.0,470.0,488.0,495.0,504.0,498.0,482.0,474.0,500.0,486.4166666666667
"San Felipe Pueblo, NM",144.0,141.0,128.0,162.0,147.0,148.0,110.0,150.0,145.0,152.0,156.0,151.0,144.5
"Santo Domingo Tribe, NM",110.0,105.0,102.0,107.0,106.0,110.0,109.0,108.0,105.0,100.0,96.0,103.0,105.08333333333333
"Zuni Pueblo, NM",448.0,433.0,463.0,430.0,477.0,447.0,474.0,416.0,441.0,450.0,459.0,426.0,447
"Cherokee Nation, OK",3671.0,3432.0,3366.0,3559.0,3362.0,3390.0,3526.0,3598.0,3648.0,3596.0,3723.0,3738.0,3550.75
"Chickasaw Nation, OK",2070.0,1995.0,1915.0,1983.0,1875.0,1874.0,1914.0,1933.0,1951.0,2000.0,1988.0,1986.0,1957
"Choctaw Nation, OK",2234.0,2209.0,2241.0,2125.0,2040.0,1975.0,1968.0,2037.0,2144.0,2180.0,2173.0,2170.0,2124.6666666666665
"Citizen Potawatomi Nation, OK",628.0,530.0,515.0,616.0,597.0,602.0,595.0,592.0,609.0,618.0,632.0,656.0,599.1666666666666
"Inter-Tribal Council, OK",447.0,439.0,431.0,443.0,462.0,462.0,454.0,460.0,466.0,475.0,482.0,480.0,458.4166666666667
"Muscogee Creek Nation, OK",1542.0,1481.0,1403.0,1524.0,1589.0,1548.0,1573.0,1645.0,1655.0,1681.0,1687.0,1719.0,1587.25
"Osage Tribal Council, OK",1345.0,1250.0,1201.0,1242.0,1199.0,1207.0,1242.0,1240.0,1303.0,1340.0,1338.0,1327.0,1269.5
"Otoe-Missouria Tribe, OK",282.0,280.0,260.0,276.0,272.0,262.0,267.0,287.0,282.0,283.0,289.0,267.0,275.5833333333333
"Wichita, Caddo & Delaware (WCD), OK",2132.0,2064.0,2094.0,2186.0,2078.0,2025.0,2036.0,2079.0,2095.0,2150.0,2168.0,2180.0,2107.25
Colorado,48834.0,46642.0,45949.0,46429.0,45860.0,46558.0,47347.0,47510.0,47802.0,48225.0,48668.0,48742.0,47380.5
Iowa,32886.0,31904.0,31602.0,31901.0,31316.0,31462.0,31664.0,32141.0,32299.0,32614.0,32949.0,33145.0,32156.916666666668
Kansas,35495.0,33749.0,33488.0,34596.0,33822.0,33851.0,33926.0,34448.0,34323.0,34434.0,34256.0,34258.0,34220.5
Missouri,68001.0,66853.0,64985.0,65063.0,64157.0,63979.0,65252.0,65062.0,65077.0,65905.0,66446.0,67187.0,65663.91666666667
Montana,10309.0,9565.0,9569.0,9917.0,9729.0,10106.0,10057.0,9872.0,10089.0,10108.0,10046.0,10085.0,9954.333333333334
Nebraska,20920.0,19955.0,20039.0,20619.0,20022.0,19608.0,20002.0,20276.0,20298.0,20845.0,21125.0,20656.0,20363.75
North Dakota,6230.0,5972.0,5899.0,6129.0,5845.0,5808.0,5942.0,5917.0,6027.0,6093.0,6077.0,5999.0,5994.833333333333
South Dakota,9294.0,9299.0,9101.0,9424.0,9181.0,9328.0,9249.0,9156.0,9021.0,9414.0,9543.0,9348.0,9279.833333333334
Utah,32639.0,31681.0,30950.0,31253.0,31304.0,31619.0,31809.0,31764.0,31977.0,31917.0,31803.0,31726.0,31703.5
Wyoming,5953.0,5752.0,5704.0,5737.0,5728.0,5733.0,5723.0,5664.0,5549.0,5610.0,5572.0,5616.0,5695.083333333333
"Ute Mountain Ute Tribe, CO",121.0,118.0,118.0,117.0,110.0,106.0,104.0,108.0,118.0,115.0,104.0,111.0,112.5
"Omaha Sioux, NE",207.0,197.0,192.0,217.0,205.0,213.0,209.0,214.0,221.0,217.0,211.0,201.0,208.66666666666666
"Santee Sioux, NE",60.0,60.0,65.0,66.0,63.0,59.0,61.0,68.0,77.0,78.0,79.0,71.0,67.25
"Winnebago Tribe, NE",111.0,103.0,103.0,111.0,100.0,99.0,108.0,118.0,112.0,117.0,129.0,120.0,110.91666666666667
"Standing Rock Sioux Tribe, ND",519.0,514.0,497.0,507.0,502.0,490.0,495.0,500.0,504.0,516.0,503.0,475.0,501.8333333333333
"Three Affiliated Tribes, ND",111.0,131.0,114.0,122.0,120.0,116.0,121.0,105.0,110.0,103.0,94.0,92.0,111.58333333333333
"Cheyenne River Sioux, SD",484.0,476.0,459.0,454.0,435.0,371.0,414.0,422.0,446.0,451.0,450.0,464.0,443.8333333333333
"Rosebud Sioux, SD",720.0,716.0,697.0,711.0,680.0,686.0,708.0,693.0,736.0,739.0,724.0,725.0,711.25
"Northern Arapahoe, WY",268.0,264.0,261.0,268.0,248.0,233.0,234.0,222.0,213.0,209.0,213.0,232.0,238.75
"Shoshone Tribe, WY",87.0,95.0,90.0,88.0,86.0,91.0,88.0,82.0,71.0,70.0,67.0,65.0,81.66666666666667
Mountain Plains,273249.0,264046.0,259882.0,263729.0,259513.0,260516.0,263513.0,264342.0,265070.0,267780.0,269059.0,269318.0,265001.4166666667
Alaska,11061.0,10454.0,9693.0,9602.0,9443.0,9248.0,9519.0,9722.0,10107.0,10434.0,10640.0,10660.0,10048.583333333334
American Samoa,4245.0,4120.0,4106.0,4212.0,4171.0,4209.0,4158.0,4242.0,4317.0,4280.0,4222.0,4195.0,4206.416666666667
Arizona,79757.0,73851.0,73755.0,76862.0,73652.0,73596.0,73578.0,74968.0,76290.0,77196.0,79089.0,77971.0,75880.41666666667
California,808265.0,760498.0,772104.0,801711.0,769703.0,775535.0,782002.0,776477.0,767207.0,778809.0,773897.0,759634.0,777153.5
Guam,3937.0,3900.0,3851.0,3593.0,3853.0,3972.0,3970.0,3974.0,4004.0,3951.0,3875.0,4129.0,3917.4166666666665
Hawaii,19224.0,18482.0,17726.0,17902.0,17305.0,17220.0,17354.0,17403.0,17447.0,17750.0,17763.0,17827.0,17783.583333333332
Idaho,21299.0,20980.0,20706.0,20956.0,20776.0,20833.0,21016.0,20990.0,20859.0,20830.0,20957.0,20914.0,20926.333333333332
Nevada,39230.0,38313.0,37897.0,38483.0,38247.0,38238.0,38236.0,38456.0,38402.0,39067.0,39480.0,39800.0,38654.083333333336
Oregon,58291.0,57035.0,56137.0,56492.0,55789.0,55738.0,55946.0,55943.0,56237.0,55977.0,55789.0,55789.0,56263.583333333336
Washington,107422.0,104451.0,102847.0,105116.0,103354.0,103105.0,103074.0,103417.0,103202.0,103605.0,103073.0,103533.0,103849.91666666667
Northern Marianas,2608.0,2469.0,2422.0,2421.0,2411.0,2422.0,2373.0,2447.0,2434.0,2379.0,2329.0,2330.0,2420.4166666666665
"Inter-Tribal Council, AZ",5279.0,4624.0,4575.0,5117.0,4820.0,4922.0,4962.0,5067.0,5186.0,5339.0,5335.0,5126.0,5029.333333333333
"Navajo Nation, AZ",5750.0,5507.0,5532.0,5864.0,5732.0,5850.0,5860.0,5873.0,5862.0,6017.0,6058.0,5896.0,5816.75
"Inter-Tribal Council, NV",798.0,749.0,765.0,763.0,781.0,767.0,767.0,767.0,776.0,790.0,789.0,803.0,776.25
