State Agency or Indian Tribal Organization,2013-10-01 00:00:00,2013-11-01 00:00:00,2013-12-01 00:00:00,2014-01-01 00:00:00,2014-02-01 00:00:00,2014-03-01 00:00:00,2014-04-01 00:00:00,2014-05-01 00:00:00,2014-06-01 00:00:00,2014-07-01 00:00:00,2014-08-01 00:00:00,2014-09-01 00:00:00,Average Participation
"Isleta Pueblo, NM",32.0,32.0,35.0,41.0,44.0,39.0,48.0,51.0,43.0,52.0,56.0,66.0,44.916666666666664
"San Felipe Pueblo, NM",7.0,9.0,8.0,14.0,11.0,11.0,10.0,13.0,13.0,10.0,10.0,10.0,10.5
"Santo Domingo Tribe, NM",6.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,2.0,2.0,1.0,2.0,3.25
"Zuni Pueblo, NM",17.0,14.0,16.0,12.0,14.0,12.0,16.0,16.0,17.0,21.0,20.0,17.0,16.0
"Cherokee Nation, OK",87.0,91.0,76.0,75.0,61.0,71.0,68.0,65.0,65.0,62.0,66.0,64.0,70.91666666666667
"Chickasaw Nation, OK",51.0,53.0,54.0,67.0,71.0,62.0,73.0,66.0,51.0,59.0,65.0,58.0,60.833333333333336
"Choctaw Nation, OK",42.0,41.0,42.0,40.0,42.0,43.0,44.0,46.0,41.0,41.0,47.0,53.0,43.5
"Citizen Potawatomi Nation, OK",14.0,7.0,12.0,11.0,12.0,14.0,9.0,14.0,16.0,20.0,20.0,20.0,14.083333333333334
"Inter-Tribal Council, OK",21.0,13.0,15.0,15.0,20.0,20.0,16.0,14.0,11.0,11.0,16.0,12.0,15.333333333333334
"Muscogee Creek Nation, OK",20.0,13.0,15.0,13.0,13.0,22.0,20.0,22.0,21.0,15.0,17.0,21.0,17.666666666666668
"Osage Tribal Council, OK",37.0,36.0,46.0,64.0,40.0,37.0,43.0,52.0,60.0,72.0,77.0,63.0,52.25
"Otoe-Missouria Tribe, OK",7.0,10.0,8.0,9.0,4.0,5.0,7.0,7.0,9.0,8.0,4.0,4.0,6.833333333333333
"Wichita, Caddo & Delaware (WCD), OK",55.0,49.0,57.0,66.0,65.0,60.0,68.0,68.0,68.0,79.0,76.0,76.0,65.58333333333333
Colorado,2246.0,2107.0,2121.0,2166.0,2121.0,2132.0,2135.0,2154.0,2113.0,2281.0,3893.0,2337.0,2317.1666666666665
Iowa,2873.0,2880.0,2801.0,2875.0,2801.0,2872.0,2911.0,2828.0,2908.0,3044.0,3071.0,3137.0,2916.75
Kansas,1898.0,1727.0,1879.0,1993.0,1937.0,1952.0,1959.0,1988.0,1932.0,1911.0,1903.0,1919.0,1916.5
Missouri,2979.0,2939.0,2959.0,2921.0,2954.0,2992.0,2971.0,2966.0,3030.0,2975.0,3049.0,3043.0,2981.5
Montana,445.0,451.0,440.0,508.0,513.0,531.0,501.0,495.0,522.0,515.0,535.0,540.0,499.6666666666667
Nebraska,1717.0,1656.0,1720.0,1815.0,1739.0,1671.0,1734.0,1730.0,1707.0,1800.0,1774.0,1755.0,1734.8333333333333
North Dakota,417.0,387.0,386.0,374.0,368.0,374.0,380.0,374.0,393.0,403.0,388.0,412.0,388.0
South Dakota,339.0,360.0,367.0,379.0,391.0,391.0,445.0,460.0,442.0,367.0,321.0,416.0,389.8333333333333
Utah,1865.0,1856.0,1780.0,1776.0,1769.0,1808.0,1793.0,1811.0,1754.0,1752.0,1733.0,1765.0,1788.5
Wyoming,175.0,187.0,189.0,196.0,204.0,218.0,222.0,229.0,208.0,205.0,201.0,198.0,202.66666666666666
"Ute Mountain Ute Tribe, CO",15.0,12.0,12.0,12.0,13.0,12.0,9.0,11.0,5.0,11.0,11.0,9.0,11.0
"Omaha Sioux, NE",4.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,2.0,2.1666666666666665
"Santee Sioux, NE",1.0,1.0,3.0,3.0,4.0,3.0,4.0,1.0,3.0,2.0,2.0,1.0,2.3333333333333335
"Winnebago Tribe, NE",2.0,2.0,6.0,9.0,6.0,8.0,6.0,11.0,4.0,5.0,7.0,7.0,6.083333333333333
"Standing Rock Sioux Tribe, ND",5.0,12.0,15.0,9.0,7.0,7.0,8.0,7.0,4.0,5.0,3.0,8.0,7.5
"Three Affiliated Tribes, ND",3.0,8.0,7.0,7.0,8.0,5.0,3.0,4.0,5.0,2.0,3.0,5.0,5.0
"Cheyenne River Sioux, SD",9.0,11.0,9.0,7.0,5.0,3.0,8.0,7.0,7.0,10.0,6.0,11.0,7.75
"Rosebud Sioux, SD",62.0,63.0,54.0,59.0,63.0,66.0,73.0,75.0,75.0,74.0,64.0,69.0,66.41666666666667
"Northern Arapahoe, WY",13.0,14.0,10.0,11.0,12.0,15.0,18.0,15.0,12.0,14.0,13.0,11.0,13.166666666666666
"Shoshone Tribe, WY",3.0,4.0,3.0,4.0,5.0,6.0,5.0,5.0,5.0,2.0,3.0,5.0,4.166666666666667
Mountain Plains,15071.0,14678.0,14764.0,15126.0,14922.0,15068.0,15187.0,15172.0,15133.0,15380.0,16981.0,15650.0,15261.0
Alaska,542.0,559.0,540.0,571.0,596.0,614.0,637.0,691.0,716.0,725.0,718.0,700.0,634.0833333333334
American Samoa,595.0,585.0,568.0,546.0,526.0,519.0,545.0,532.0,530.0,543.0,536.0,552.0,548.0833333333334
Arizona,7813.0,7359.0,7585.0,7905.0,7558.0,7476.0,7303.0,7315.0,7562.0,7905.0,8087.0,8267.0,7677.916666666667
California,49723.0,47344.0,48049.0,49184.0,47973.0,48557.0,48802.0,48858.0,48980.0,49472.0,49580.0,49644.0,48847.166666666664
Guam,262.0,285.0,285.0,258.0,286.0,327.0,291.0,288.0,279.0,262.0,252.0,286.0,280.0833333333333
Hawaii,941.0,877.0,866.0,858.0,826.0,845.0,848.0,841.0,840.0,866.0,821.0,849.0,856.5
Idaho,1448.0,1465.0,1432.0,1453.0,1473.0,1515.0,1573.0,1579.0,1608.0,1625.0,1643.0,1657.0,1539.25
Nevada,2983.0,2851.0,2807.0,2882.0,2824.0,2814.0,2810.0,2817.0,2822.0,2878.0,2921.0,3014.0,2868.5833333333335
Oregon,1993.0,1979.0,1939.0,1943.0,1926.0,1972.0,1984.0,2025.0,2000.0,2012.0,1957.0,1994.0,1977.0
Washington,5590.0,5495.0,5388.0,5435.0,5395.0,5353.0,5277.0,5253.0,5260.0,5409.0,5424.0,5498.0,5398.083333333333
Northern Marianas,166.0,172.0,168.0,181.0,173.0,171.0,170.0,175.0,158.0,171.0,173.0,191.0,172.41666666666666
"Inter-Tribal Council, AZ",176.0,164.0,157.0,172.0,169.0,166.0,156.0,183.0,202.0,211.0,206.0,205.0,180.58333333333334
"Navajo Nation, AZ",546.0,508.0,518.0,538.0,522.0,508.0,492.0,503.0,488.0,513.0,505.0,476.0,509.75
"Inter-Tribal Council, NV",36.0,28.0,33.0,35.0,41.0,47.0,45.0,41.0,36.0,39.0,38.0,35.0,37.833333333333336
