State Agency or Indian Tribal Organization,2013-10-01 00:00:00,2013-11-01 00:00:00,2013-12-01 00:00:00,2014-01-01 00:00:00,2014-02-01 00:00:00,2014-03-01 00:00:00,2014-04-01 00:00:00,2014-05-01 00:00:00,2014-06-01 00:00:00,2014-07-01 00:00:00,2014-08-01 00:00:00,2014-09-01 00:00:00,Average Participation
South Carolina,2463.0,2369.0,2371.0,2375.0,2341.0,2339.0,2291.0,2373.0,2391.0,2519.0,2611.0,2726.0,2430.75
Tennessee,3941.0,3863.0,3864.0,3890.0,3919.0,3892.0,3907.0,3938.0,3999.0,3930.0,3874.0,3904.0,3910.0833333333335
"Choctaw Indians, MS",0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5833333333333334
"Eastern Cherokee, NC",25.0,22.0,22.0,23.0,25.0,34.0,34.0,35.0,38.0,32.0,26.0,31.0,28.916666666666668
Illinois,5968.0,5740.0,5727.0,5741.0,5807.0,5869.0,5962.0,5967.0,5930.0,5980.0,6059.0,6149.0,5908.25
Indiana,3655.0,3588.0,3518.0,3476.0,3548.0,3501.0,3513.0,3537.0,3538.0,3509.0,3572.0,3608.0,3546.9166666666665
Michigan,8082.0,7887.0,7772.0,7906.0,7760.0,8105.0,8100.0,8263.0,8330.0,8509.0,8580.0,8521.0,8151.25
Minnesota,4365.0,4358.0,4348.0,4267.0,3751.0,3918.0,3940.0,3944.0,3955.0,3956.0,3962.0,4053.0,4068.0833333333335
Ohio,6078.0,5942.0,5886.0,5841.0,5822.0,5983.0,6007.0,6044.0,6088.0,6139.0,6206.0,6267.0,6025.25
Wisconsin,3339.0,3349.0,3242.0,3294.0,3315.0,3387.0,3423.0,3386.0,3349.0,3378.0,3341.0,3349.0,3346.0
Arkansas,2106.0,2077.0,2040.0,2123.0,2096.0,2098.0,2142.0,2122.0,2057.0,2161.0,2133.0,2196.0,2112.5833333333335
Louisiana,1438.0,1381.0,1366.0,1412.0,1500.0,1494.0,1549.0,1579.0,1559.0,1581.0,1583.0,1634.0,1506.3333333333333
New Mexico,2627.0,2529.0,2470.0,2600.0,2641.0,2682.0,2654.0,2633.0,2611.0,2600.0,2587.0,2657.0,2607.5833333333335
Oklahoma,2843.0,2636.0,2638.0,2794.0,2747.0,2709.0,2756.0,2792.0,2825.0,2862.0,2944.0,3096.0,2803.5
Texas,,,,,,,,,,,,,0.0
Texas,20514.0,19880.0,19704.0,20109.0,20121.0,20415.0,20420.0,20286.0,20437.0,20942.0,21137.0,21450.0,20451.25
"Acoma, Canoncito & Laguna, NM",29.0,31.0,37.0,34.0,27.0,34.0,35.0,37.0,32.0,35.0,34.0,36.0,33.416666666666664
"Eight Northern Pueblos, NM",12.0,12.0,12.0,9.0,9.0,11.0,11.0,9.0,9.0,7.0,5.0,6.0,9.333333333333334
"Five Sandoval Pueblos, NM",11.0,10.0,10.0,10.0,12.0,11.0,8.0,8.0,11.0,13.0,10.0,12.0,10.5
"Isleta Pueblo, NM",46.0,48.0,45.0,49.0,41.0,42.0,53.0,37.0,51.0,48.0,49.0,45.0,46.166666666666664
"San Felipe Pueblo, NM",21.0,23.0,17.0,19.0,20.0,11.0,13.0,21.0,20.0,18.0,17.0,15.0,17.916666666666668
"Santo Domingo Tribe, NM",11.0,9.0,11.0,10.0,11.0,14.0,23.0,14.0,13.0,13.0,13.0,15.0,13.083333333333334
"Zuni Pueblo, NM",63.0,63.0,64.0,67.0,70.0,64.0,61.0,64.0,70.0,65.0,74.0,63.0,65.66666666666667
"Cherokee Nation, OK",150.0,145.0,136.0,150.0,161.0,146.0,156.0,152.0,158.0,149.0,170.0,174.0,153.91666666666666
"Chickasaw Nation, OK",169.0,155.0,163.0,170.0,135.0,149.0,146.0,147.0,148.0,145.0,140.0,133.0,150.0
"Choctaw Nation, OK",75.0,71.0,74.0,71.0,73.0,80.0,75.0,77.0,88.0,87.0,93.0,107.0,80.91666666666667
"Citizen Potawatomi Nation, OK",38.0,35.0,32.0,32.0,34.0,39.0,42.0,43.0,48.0,42.0,42.0,40.0,38.916666666666664
"Inter-Tribal Council, OK",24.0,21.0,22.0,23.0,21.0,21.0,20.0,20.0,17.0,22.0,21.0,27.0,21.583333333333332
"Muscogee Creek Nation, OK",82.0,69.0,77.0,83.0,83.0,83.0,74.0,71.0,70.0,69.0,72.0,76.0,75.75
"Osage Tribal Council, OK",59.0,61.0,59.0,50.0,38.0,41.0,42.0,38.0,36.0,46.0,47.0,52.0,47.416666666666664
"Otoe-Missouria Tribe, OK",11.0,11.0,10.0,11.0,11.0,11.0,12.0,13.0,15.0,16.0,19.0,17.0,13.083333333333334
"Wichita, Caddo & Delaware (WCD), OK",132.0,123.0,117.0,128.0,94.0,101.0,97.0,101.0,97.0,93.0,104.0,103.0,107.5
Colorado,4265.0,4069.0,4052.0,4163.0,4212.0,4278.0,4392.0,4358.0,4403.0,4400.0,2848.0,4528.0,4164.0
Iowa,1169.0,1116.0,1108.0,1146.0,1107.0,1090.0,1135.0,1171.0,1183.0,1237.0,1236.0,1287.0,1165.4166666666667
Kansas,2227.0,2148.0,2148.0,2249.0,2211.0,2250.0,2263.0,2269.0,2305.0,2341.0,2329.0,2398.0,2261.5
Missouri,4537.0,4403.0,4456.0,4467.0,4466.0,4546.0,4611.0,4683.0,4608.0,4637.0,4706.0,4754.0,4572.833333333333
Montana,1185.0,963.0,985.0,1000.0,1027.0,1070.0,1075.0,1028.0,1022.0,1017.0,1027.0,1008.0,1033.9166666666667
Nebraska,955.0,955.0,958.0,952.0,905.0,927.0,931.0,961.0,912.0,984.0,977.0,1015.0,952.6666666666666
North Dakota,500.0,490.0,496.0,518.0,497.0,515.0,517.0,522.0,527.0,518.0,522.0,527.0,512.4166666666666
South Dakota,580.0,595.0,566.0,626.0,686.0,688.0,763.0,791.0,814.0,777.0,745.0,717.0,695.6666666666666
Utah,3975.0,3916.0,3827.0,3907.0,3988.0,3976.0,3973.0,3946.0,3862.0,3856.0,3855.0,3932.0,3917.75
Wyoming,602.0,585.0,588.0,603.0,585.0,604.0,587.0,567.0,551.0,559.0,563.0,574.0,580.6666666666666
"Ute Mountain Ute Tribe, CO",3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.5
"Omaha Sioux, NE",2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334
"Santee Sioux, NE",0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5
"Winnebago Tribe, NE",3.0,3.0,0.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0833333333333335
"Standing Rock Sioux Tribe, ND",7.0,2.0,4.0,5.0,6.0,7.0,8.0,5.0,5.0,6.0,6.0,6.0,5.583333333333333
"Three Affiliated Tribes, ND",1.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0833333333333333
"Cheyenne River Sioux, SD",3.0,5.0,5.0,7.0,9.0,9.0,12.0,10.0,12.0,7.0,5.0,6.0,7.5
"Rosebud Sioux, SD",36.0,31.0,25.0,28.0,34.0,34.0,34.0,31.0,28.0,28.0,28.0,26.0,30.25
"Northern Arapahoe, WY",7.0,6.0,7.0,10.0,7.0,8.0,9.0,12.0,12.0,14.0,16.0,13.0,10.083333333333334
"Shoshone Tribe, WY",6.0,5.0,5.0,6.0,7.0,8.0,9.0,7.0,5.0,3.0,4.0,6.0,5.916666666666667
Mountain Plains,20063.0,19298.0,19236.0,19696.0,19752.0,20014.0,20324.0,20365.0,20254.0,20388.0,18871.0,20802.0,19921.916666666668
Alaska,1510.0,1430.0,1338.0,1364.0,1359.0,1359.0,1366.0,1339.0,1344.0,1343.0,1337.0,1357.0,1370.5
American Samoa,95.0,93.0,94.0,105.0,109.0,114.0,117.0,121.0,110.0,110.0,106.0,103.0,106.41666666666667
Arizona,4488.0,4293.0,4344.0,4524.0,4401.0,4440.0,4451.0,4413.0,4381.0,4441.0,4581.0,4603.0,4446.666666666667
California,59549.0,56135.0,56892.0,58898.0,57122.0,57658.0,58288.0,57510.0,57302.0,58233.0,58232.0,58321.0,57845.0
Guam,256.0,269.0,266.0,257.0,274.0,281.0,290.0,301.0,307.0,326.0,337.0,323.0,290.5833333333333
Hawaii,1854.0,1839.0,1790.0,1816.0,1724.0,1722.0,1775.0,1748.0,1827.0,1804.0,1788.0,1817.0,1792.0
Idaho,3064.0,2971.0,2960.0,3012.0,3000.0,3028.0,3045.0,3078.0,3068.0,3131.0,3108.0,3122.0,3048.9166666666665
Nevada,2110.0,2164.0,2147.0,2222.0,2325.0,2349.0,2388.0,2347.0,2311.0,2354.0,2432.0,2463.0,2301.0
Oregon,7097.0,6990.0,6968.0,7084.0,7089.0,7200.0,7199.0,7295.0,7265.0,7299.0,7284.0,7241.0,7167.583333333333
Washington,9940.0,9626.0,9586.0,9966.0,10001.0,9958.0,10046.0,10003.0,10053.0,10245.0,10239.0,10344.0,10000.583333333334
Northern Marianas,76.0,82.0,83.0,82.0,82.0,89.0,81.0,76.0,77.0,74.0,75.0,78.0,79.58333333333333
"Inter-Tribal Council, AZ",267.0,238.0,239.0,270.0,255.0,265.0,306.0,307.0,320.0,320.0,335.0,310.0,286.0
"Navajo Nation, AZ",462.0,462.0,456.0,474.0,480.0,461.0,459.0,479.0,489.0,510.0,521.0,522.0,481.25
"Inter-Tribal Council, NV",53.0,51.0,45.0,44.0,51.0,55.0,57.0,64.0,59.0,74.0,70.0,67.0,57.5
