State Agency or Indian Tribal Organization,2012-10-01 00:00:00,2012-11-01 00:00:00,2012-12-01 00:00:00,2013-01-01 00:00:00,2013-02-01 00:00:00,2013-03-01 00:00:00,2013-04-01 00:00:00,2013-05-01 00:00:00,2013-06-01 00:00:00,2013-07-01 00:00:00,2013-08-01 00:00:00,2013-09-01 00:00:00,Average Participation
South Carolina,130522.0,128751.0,125255.0,126784.0,124562.0,123428.0,123304.0,123353.0,122379.0,121549.0,121269.0,120290.0,124287.16666666667
Tennessee,166215.0,163341.0,159689.0,160282.0,158223.0,156610.0,156025.0,156846.0,157160.0,157896.0,160246.0,160579.0,159426
"Choctaw Indians, MS",810.0,779.0,747.0,781.0,741.0,778.0,814.0,845.0,813.0,745.0,832.0,839.0,793.6666666666666
"Eastern Cherokee, NC",625.0,631.0,604.0,647.0,651.0,655.0,636.0,648.0,625.0,613.0,611.0,630.0,631.3333333333334
Illinois,285762.0,281573.0,275762.0,284499.0,281558.0,282647.0,281301.0,283100.0,280989.0,277053.0,276064.0,275251.0,280463.25
Indiana,164276.0,162927.0,158226.0,161702.0,157589.0,156560.0,156889.0,158545.0,158319.0,158931.0,160567.0,159764.0,159524.58333333334
Michigan,258308.0,256144.0,252397.0,253482.0,250110.0,250225.0,251501.0,253596.0,253750.0,255725.0,256881.0,257388.0,254125.58333333334
Minnesota,127561.0,126376.0,123870.0,125768.0,123360.0,122486.0,122459.0,123916.0,124384.0,125094.0,125752.0,125908.0,124744.5
Ohio,274392.0,271271.0,263839.0,266769.0,263853.0,260633.0,261819.0,261186.0,260289.0,260297.0,260811.0,259042.0,263683.4166666667
Wisconsin,118399.0,116789.0,113418.0,115413.0,112895.0,111637.0,112407.0,112975.0,112244.0,112927.0,113275.0,112774.0,113762.75
Arkansas,93633.0,92049.0,89295.0,90948.0,88399.0,88655.0,89699.0,90855.0,90547.0,89516.0,88109.0,85617.0,89776.83333333333
Louisiana,141098.0,141182.0,138259.0,138723.0,139142.0,138576.0,139096.0,139927.0,140244.0,139181.0,141069.0,141775.0,139856
New Mexico,59815.0,59210.0,57828.0,59732.0,57553.0,56960.0,57796.0,57992.0,57289.0,57949.0,58326.0,57742.0,58182.666666666664
Oklahoma,95620.0,94230.0,92167.0,93349.0,89976.0,90731.0,89431.0,88079.0,87435.0,88371.0,89275.0,89066.0,90644.16666666667
Texas,,,,,,,,,,,,, 
Texas,983640.0,975900.0,957766.0,967214.0,958424.0,948435.0,945106.0,946631.0,943760.0,944722.0,945131.0,944138.0,955072.25
"Acoma, Canoncito & Laguna, NM",476.0,510.0,491.0,505.0,492.0,476.0,459.0,478.0,455.0,485.0,516.0,508.0,487.5833333333333
"Eight Northern Pueblos, NM",222.0,234.0,248.0,236.0,239.0,238.0,219.0,224.0,211.0,216.0,213.0,214.0,226.16666666666666
"Five Sandoval Pueblos, NM",321.0,317.0,303.0,304.0,310.0,302.0,314.0,292.0,291.0,292.0,289.0,272.0,300.5833333333333
"Isleta Pueblo, NM",861.0,882.0,862.0,900.0,905.0,903.0,930.0,949.0,965.0,1015.0,991.0,981.0,928.6666666666666
"San Felipe Pueblo, NM",321.0,305.0,270.0,315.0,318.0,298.0,303.0,267.0,280.0,286.0,282.0,263.0,292.3333333333333
"Santo Domingo Tribe, NM",194.0,195.0,207.0,200.0,204.0,198.0,200.0,192.0,197.0,199.0,192.0,196.0,197.83333333333334
"Zuni Pueblo, NM",806.0,728.0,776.0,714.0,739.0,704.0,770.0,728.0,742.0,704.0,725.0,698.0,736.1666666666666
"Cherokee Nation, OK",7643.0,7640.0,7373.0,7510.0,7147.0,6923.0,7161.0,7276.0,7182.0,7367.0,7402.0,7356.0,7331.666666666667
"Chickasaw Nation, OK",4006.0,3861.0,3807.0,3943.0,3816.0,3735.0,3889.0,3887.0,3900.0,3996.0,3992.0,3994.0,3902.1666666666665
"Choctaw Nation, OK",4483.0,4373.0,4209.0,4205.0,4058.0,4046.0,3898.0,4028.0,4140.0,4167.0,4244.0,4219.0,4172.5
"Citizen Potawatomi Nation, OK",1161.0,1084.0,1029.0,1179.0,1140.0,1167.0,1218.0,1224.0,1220.0,1242.0,1220.0,1285.0,1180.75
"Inter-Tribal Council, OK",873.0,878.0,834.0,843.0,828.0,794.0,787.0,827.0,871.0,900.0,933.0,944.0,859.3333333333334
"Muscogee Creek Nation, OK",2889.0,2849.0,2761.0,2920.0,2863.0,2828.0,2852.0,2867.0,2889.0,2920.0,2901.0,2979.0,2876.5
"Osage Tribal Council, OK",3172.0,3159.0,3079.0,3141.0,2980.0,2978.0,2692.0,2547.0,2628.0,2741.0,2826.0,2784.0,2893.9166666666665
"Otoe-Missouria Tribe, OK",616.0,613.0,588.0,571.0,540.0,552.0,546.0,536.0,533.0,530.0,557.0,548.0,560.8333333333334
"Wichita, Caddo & Delaware (WCD), OK",4286.0,4185.0,4098.0,4203.0,3994.0,4096.0,4056.0,4143.0,4097.0,4145.0,4135.0,4128.0,4130.5
Colorado,101893.0,100336.0,98386.0,98359.0,97044.0,96576.0,95631.0,95767.0,94714.0,93574.0,94048.0,93904.0,96686
Iowa,67299.0,66537.0,64909.0,66376.0,65372.0,65531.0,65004.0,65575.0,65657.0,65976.0,66344.0,65931.0,65875.91666666667
Kansas,75164.0,73403.0,72931.0,74738.0,67987.0,68931.0,68580.0,69863.0,68802.0,69102.0,69259.0,68617.0,70614.75
Missouri,144059.0,143465.0,140569.0,144689.0,138617.0,138688.0,139128.0,139991.0,138793.0,139713.0,141083.0,141054.0,140820.75
Montana,20517.0,20184.0,19698.0,19989.0,19560.0,19367.0,19550.0,19856.0,19777.0,19898.0,19966.0,19819.0,19848.416666666668
Nebraska,40008.0,40245.0,38159.0,40013.0,38597.0,38493.0,39240.0,39819.0,39528.0,39842.0,40513.0,39486.0,39495.25
North Dakota,12791.0,12423.0,11784.0,12410.0,12030.0,11668.0,12201.0,12017.0,11931.0,12160.0,12102.0,12131.0,12137.333333333334
South Dakota,19750.0,19526.0,18778.0,19033.0,18186.0,18004.0,17754.0,18148.0,17964.0,18117.0,17919.0,17498.0,18389.75
Utah,68903.0,68662.0,67565.0,67739.0,67082.0,66926.0,66596.0,66545.0,65626.0,64908.0,65129.0,65029.0,66725.83333333333
Wyoming,11521.0,10983.0,11188.0,11361.0,11030.0,11226.0,11178.0,11197.0,11252.0,11378.0,11360.0,11392.0,11255.5
"Ute Mountain Ute Tribe, CO",160.0,172.0,164.0,169.0,168.0,179.0,177.0,194.0,208.0,213.0,226.0,221.0,187.58333333333334
"Omaha Sioux, NE",312.0,293.0,283.0,300.0,313.0,297.0,311.0,303.0,306.0,316.0,310.0,322.0,305.5
"Santee Sioux, NE",127.0,130.0,132.0,118.0,120.0,130.0,133.0,134.0,143.0,138.0,136.0,115.0,129.66666666666666
"Winnebago Tribe, NE",205.0,197.0,216.0,222.0,213.0,186.0,221.0,235.0,231.0,232.0,253.0,239.0,220.83333333333334
"Standing Rock Sioux Tribe, ND",905.0,873.0,854.0,852.0,808.0,792.0,827.0,853.0,859.0,855.0,825.0,827.0,844.1666666666666
"Three Affiliated Tribes, ND",321.0,313.0,315.0,307.0,290.0,285.0,268.0,283.0,274.0,273.0,279.0,295.0,291.9166666666667
"Cheyenne River Sioux, SD",738.0,730.0,699.0,715.0,666.0,714.0,692.0,702.0,713.0,691.0,655.0,716.0,702.5833333333334
"Rosebud Sioux, SD",1370.0,1381.0,1328.0,1348.0,1324.0,1334.0,1308.0,1335.0,1322.0,1342.0,1323.0,1337.0,1337.6666666666667
"Northern Arapahoe, WY",588.0,570.0,576.0,574.0,523.0,539.0,529.0,513.0,498.0,503.0,512.0,493.0,534.8333333333334
"Shoshone Tribe, WY",188.0,182.0,195.0,201.0,219.0,211.0,205.0,187.0,191.0,171.0,175.0,153.0,189.83333333333334
Mountain Plains,566819.0,560605.0,548729.0,559513.0,540149.0,540077.0,539533.0,543517.0,538789.0,539402.0,542417.0,539579.0,546594.0833333334
Alaska,24674.0,24118.0,23114.0,23286.0,22977.0,23063.0,23160.0,23431.0,23312.0,22874.0,20049.0,22598.0,23054.666666666668
American Samoa,6531.0,6562.0,6504.0,6542.0,6531.0,6556.0,6619.0,6555.0,6530.0,6609.0,6541.0,6527.0,6550.583333333333
Arizona,172722.0,166100.0,160198.0,162883.0,157667.0,157822.0,158122.0,160119.0,160597.0,161608.0,162868.0,160267.0,161747.75
California,1469413.0,1451524.0,1408347.0,1452200.0,1425572.0,1419753.0,1435928.0,1437342.0,1415692.0,1430923.0,1431365.0,1404518.0,1431881.4166666667
Guam,7561.0,7442.0,7382.0,7564.0,7496.0,7589.0,7482.0,7437.0,7445.0,7504.0,7558.0,7493.0,7496.083333333333
Hawaii,37757.0,37123.0,35797.0,36725.0,35680.0,35051.0,36129.0,36528.0,35952.0,36623.0,36796.0,36280.0,36370.083333333336
Idaho,44798.0,44472.0,43716.0,43941.0,43434.0,43188.0,43283.0,42789.0,42587.0,42403.0,42597.0,42292.0,43291.666666666664
Nevada,74425.0,73728.0,73135.0,74129.0,73329.0,73243.0,73374.0,73923.0,73479.0,73701.0,74156.0,74324.0,73745.5
Oregon,111110.0,109972.0,107966.0,108806.0,107970.0,107395.0,107302.0,107605.0,107068.0,106630.0,106394.0,106087.0,107858.75
Washington,197238.0,194813.0,194537.0,193695.0,190178.0,189568.0,189873.0,191911.0,188870.0,190612.0,190647.0,189097.0,191753.25
Northern Marianas,4366.0,4265.0,4221.0,4224.0,4135.0,4185.0,4102.0,4172.0,4175.0,4138.0,4134.0,4027.0,4178.666666666667
"Inter-Tribal Council, AZ",10728.0,10709.0,10100.0,10477.0,9639.0,9669.0,9778.0,9834.0,10016.0,10331.0,10313.0,9884.0,10123.166666666666
"Navajo Nation, AZ",11181.0,10907.0,10585.0,10992.0,10310.0,10641.0,10623.0,10627.0,10356.0,10509.0,10652.0,10175.0,10629.833333333334
"Inter-Tribal Council, NV",1301.0,1252.0,1230.0,1217.0,1224.0,1259.0,1262.0,1268.0,1240.0,1262.0,1319.0,1355.0,1265.75
