State Agency or Indian Tribal Organization,2012-10-01 00:00:00,2012-11-01 00:00:00,2012-12-01 00:00:00,2013-01-01 00:00:00,2013-02-01 00:00:00,2013-03-01 00:00:00,2013-04-01 00:00:00,2013-05-01 00:00:00,2013-06-01 00:00:00,2013-07-01 00:00:00,2013-08-01 00:00:00,2013-09-01 00:00:00,Average Participation
"Acoma, Canoncito & Laguna, NM",113.0,113.0,114.0,117.0,114.0,109.0,117.0,120.0,113.0,128.0,141.0,134.0,119.41666666666667
"Eight Northern Pueblos, NM",50.0,49.0,54.0,48.0,52.0,52.0,51.0,51.0,52.0,56.0,56.0,52.0,51.916666666666664
"Five Sandoval Pueblos, NM",61.0,62.0,58.0,64.0,68.0,67.0,69.0,56.0,54.0,60.0,68.0,61.0,62.333333333333336
"Isleta Pueblo, NM",168.0,180.0,189.0,210.0,215.0,215.0,222.0,230.0,227.0,245.0,225.0,219.0,212.08333333333334
"San Felipe Pueblo, NM",74.0,74.0,63.0,72.0,70.0,64.0,67.0,58.0,57.0,59.0,56.0,54.0,64
"Santo Domingo Tribe, NM",45.0,42.0,48.0,52.0,48.0,43.0,47.0,46.0,44.0,48.0,43.0,45.0,45.916666666666664
"Zuni Pueblo, NM",182.0,161.0,171.0,156.0,166.0,155.0,162.0,153.0,156.0,147.0,147.0,142.0,158.16666666666666
"Cherokee Nation, OK",1716.0,1721.0,1641.0,1715.0,1614.0,1567.0,1621.0,1637.0,1614.0,1657.0,1624.0,1649.0,1648
"Chickasaw Nation, OK",937.0,895.0,891.0,951.0,918.0,887.0,928.0,916.0,919.0,979.0,977.0,967.0,930.4166666666666
"Choctaw Nation, OK",999.0,973.0,915.0,913.0,884.0,870.0,841.0,861.0,886.0,886.0,912.0,917.0,904.75
"Citizen Potawatomi Nation, OK",269.0,247.0,237.0,275.0,266.0,294.0,314.0,309.0,310.0,317.0,300.0,313.0,287.5833333333333
"Inter-Tribal Council, OK",184.0,187.0,181.0,186.0,184.0,171.0,176.0,185.0,196.0,205.0,213.0,221.0,190.75
"Muscogee Creek Nation, OK",624.0,593.0,602.0,624.0,617.0,607.0,610.0,614.0,628.0,642.0,630.0,654.0,620.4166666666666
"Osage Tribal Council, OK",640.0,654.0,660.0,666.0,643.0,626.0,466.0,347.0,377.0,456.0,525.0,534.0,549.5
"Otoe-Missouria Tribe, OK",136.0,131.0,129.0,122.0,107.0,105.0,108.0,110.0,107.0,109.0,116.0,114.0,116.16666666666667
"Wichita, Caddo & Delaware (WCD), OK",969.0,961.0,952.0,996.0,968.0,973.0,949.0,966.0,957.0,959.0,945.0,905.0,958.3333333333334
Colorado,24357.0,23926.0,23209.0,23478.0,23216.0,23139.0,22975.0,23176.0,22943.0,22787.0,22996.0,22958.0,23263.333333333332
Iowa,15857.0,15774.0,15285.0,15882.0,15539.0,15589.0,15514.0,15569.0,15596.0,15727.0,15898.0,15807.0,15669.75
Kansas,17224.0,16757.0,16600.0,17144.0,15472.0,15618.0,15569.0,15927.0,15596.0,15814.0,15819.0,15725.0,16105.416666666666
Missouri,36418.0,36293.0,35620.0,36758.0,35111.0,35292.0,35476.0,35839.0,35537.0,35989.0,36265.0,36226.0,35902
Montana,4627.0,4632.0,4510.0,4593.0,4513.0,4472.0,4534.0,4634.0,4598.0,4648.0,4652.0,4620.0,4586.083333333333
Nebraska,8911.0,8965.0,8469.0,8944.0,8634.0,8661.0,8852.0,9011.0,8916.0,9107.0,9224.0,9072.0,8897.166666666666
North Dakota,2997.0,2884.0,2705.0,2898.0,2813.0,2717.0,2884.0,2807.0,2807.0,2866.0,2828.0,2854.0,2838.3333333333335
South Dakota,4308.0,4201.0,4047.0,4158.0,3961.0,3873.0,3904.0,4027.0,4012.0,4154.0,4040.0,3932.0,4051.4166666666665
Utah,17098.0,17099.0,16708.0,16900.0,16750.0,16703.0,16603.0,16549.0,16213.0,16074.0,16186.0,16205.0,16590.666666666668
Wyoming,2794.0,2619.0,2660.0,2747.0,2717.0,2735.0,2747.0,2788.0,2797.0,2851.0,2848.0,2826.0,2760.75
"Ute Mountain Ute Tribe, CO",41.0,44.0,39.0,37.0,33.0,39.0,40.0,44.0,50.0,49.0,49.0,45.0,42.5
"Omaha Sioux, NE",32.0,29.0,32.0,27.0,35.0,28.0,33.0,34.0,39.0,39.0,29.0,38.0,32.916666666666664
"Santee Sioux, NE",26.0,26.0,29.0,27.0,30.0,32.0,29.0,27.0,36.0,31.0,27.0,23.0,28.583333333333332
"Winnebago Tribe, NE",38.0,38.0,43.0,44.0,40.0,39.0,47.0,48.0,47.0,47.0,54.0,55.0,45
"Standing Rock Sioux Tribe, ND",162.0,158.0,162.0,156.0,140.0,139.0,146.0,150.0,147.0,143.0,135.0,144.0,148.5
"Three Affiliated Tribes, ND",69.0,64.0,62.0,58.0,58.0,59.0,59.0,64.0,60.0,59.0,62.0,66.0,61.666666666666664
"Cheyenne River Sioux, SD",148.0,139.0,128.0,132.0,131.0,141.0,136.0,142.0,145.0,145.0,125.0,135.0,137.25
"Rosebud Sioux, SD",274.0,273.0,265.0,286.0,274.0,268.0,264.0,268.0,264.0,274.0,276.0,287.0,272.75
"Northern Arapahoe, WY",123.0,113.0,113.0,112.0,114.0,120.0,111.0,103.0,101.0,107.0,110.0,110.0,111.41666666666667
"Shoshone Tribe, WY",43.0,42.0,46.0,51.0,58.0,53.0,54.0,54.0,55.0,45.0,47.0,44.0,49.333333333333336
Mountain Plains,135547.0,134076.0,130732.0,134432.0,129639.0,129717.0,129977.0,131261.0,129959.0,130956.0,131670.0,131172.0,131594.83333333334
Alaska,5854.0,5751.0,5568.0,5586.0,5588.0,5561.0,5548.0,5587.0,5552.0,5427.0,4802.0,5427.0,5520.916666666667
American Samoa,1245.0,1257.0,1205.0,1220.0,1215.0,1235.0,1286.0,1235.0,1252.0,1251.0,1237.0,1235.0,1239.4166666666667
Arizona,40734.0,39270.0,37879.0,39292.0,38178.0,37926.0,38340.0,38525.0,38409.0,38802.0,38816.0,38171.0,38695.166666666664
California,325140.0,320726.0,310691.0,323301.0,318121.0,316282.0,318699.0,318232.0,312135.0,316663.0,315626.0,310912.0,317210.6666666667
Guam,1706.0,1680.0,1644.0,1714.0,1705.0,1755.0,1739.0,1662.0,1620.0,1625.0,1660.0,1636.0,1678.8333333333333
Hawaii,9059.0,8833.0,8441.0,8682.0,8490.0,8341.0,8619.0,8821.0,8555.0,8737.0,8811.0,8679.0,8672.333333333334
Idaho,10814.0,10781.0,10491.0,10648.0,10503.0,10424.0,10568.0,10384.0,10333.0,10363.0,10362.0,10335.0,10500.5
Nevada,17125.0,16922.0,16784.0,17205.0,17015.0,16989.0,17117.0,17176.0,16848.0,16980.0,16973.0,17012.0,17012.166666666668
Oregon,25912.0,25669.0,25024.0,25464.0,25303.0,25140.0,25217.0,25345.0,25091.0,25054.0,25021.0,24998.0,25269.833333333332
Washington,45065.0,44526.0,44442.0,44757.0,43721.0,43576.0,43797.0,44260.0,43228.0,43980.0,43812.0,43427.0,44049.25
Northern Marianas,836.0,803.0,793.0,788.0,754.0,742.0,748.0,760.0,768.0,784.0,783.0,781.0,778.3333333333334
"Inter-Tribal Council, AZ",2206.0,2218.0,2076.0,2205.0,2010.0,1998.0,2040.0,2045.0,2081.0,2163.0,2137.0,2034.0,2101.0833333333335
"Navajo Nation, AZ",2455.0,2435.0,2320.0,2431.0,2292.0,2352.0,2347.0,2377.0,2317.0,2388.0,2378.0,2216.0,2359
"Inter-Tribal Council, NV",244.0,227.0,222.0,221.0,234.0,248.0,249.0,251.0,234.0,255.0,246.0,248.0,239.91666666666666
