State Agency or Indian Tribal Organization,2012-10-01 00:00:00,2012-11-01 00:00:00,2012-12-01 00:00:00,2013-01-01 00:00:00,2013-02-01 00:00:00,2013-03-01 00:00:00,2013-04-01 00:00:00,2013-05-01 00:00:00,2013-06-01 00:00:00,2013-07-01 00:00:00,2013-08-01 00:00:00,2013-09-01 00:00:00,Average Participation
"Chickasaw Nation, OK",2107.0,2001.0,1949.0,2001.0,1920.0,1876.0,1978.0,1994.0,2001.0,2013.0,2013.0,2049.0,1991.8333333333333
"Choctaw Nation, OK",2417.0,2310.0,2216.0,2192.0,2093.0,2096.0,2016.0,2105.0,2195.0,2214.0,2260.0,2259.0,2197.75
"Citizen Potawatomi Nation, OK",596.0,562.0,520.0,605.0,578.0,560.0,591.0,587.0,585.0,601.0,602.0,620.0,583.9166666666666
"Inter-Tribal Council, OK",480.0,479.0,447.0,457.0,439.0,431.0,419.0,439.0,462.0,471.0,494.0,487.0,458.75
"Muscogee Creek Nation, OK",1674.0,1638.0,1530.0,1643.0,1612.0,1574.0,1581.0,1583.0,1580.0,1586.0,1602.0,1640.0,1603.5833333333333
"Osage Tribal Council, OK",1516.0,1477.0,1410.0,1488.0,1364.0,1382.0,1321.0,1368.0,1426.0,1470.0,1494.0,1465.0,1431.75
"Otoe-Missouria Tribe, OK",330.0,330.0,307.0,304.0,294.0,308.0,304.0,286.0,294.0,289.0,308.0,300.0,304.5
"Wichita, Caddo & Delaware (WCD), OK",2391.0,2318.0,2212.0,2246.0,2095.0,2158.0,2138.0,2186.0,2150.0,2183.0,2185.0,2223.0,2207.0833333333335
Colorado,54507.0,53460.0,52710.0,52268.0,51238.0,51030.0,50440.0,50334.0,49801.0,48957.0,49198.0,49165.0,51092.333333333336
Iowa,34723.0,34093.0,33222.0,33887.0,33494.0,33479.0,33062.0,33508.0,33630.0,33684.0,33839.0,33563.0,33682
Kansas,39824.0,38822.0,38519.0,39325.0,35840.0,36066.0,35814.0,36554.0,36228.0,36179.0,36343.0,36090.0,37133.666666666664
Missouri,70847.0,70553.0,68677.0,70727.0,67347.0,67096.0,67231.0,67429.0,66808.0,66997.0,67925.0,67925.0,68296.83333333333
Montana,11236.0,10843.0,10421.0,10508.0,10227.0,10101.0,10199.0,10339.0,10352.0,10403.0,10407.0,10351.0,10448.916666666666
Nebraska,21649.0,21742.0,20530.0,21567.0,20748.0,20549.0,21025.0,21361.0,21250.0,21275.0,21755.0,21062.0,21209.416666666668
North Dakota,6640.0,6407.0,6043.0,6405.0,6165.0,5945.0,6254.0,6167.0,6069.0,6197.0,6252.0,6235.0,6231.583333333333
South Dakota,10821.0,10739.0,10305.0,10303.0,9790.0,9666.0,9468.0,9669.0,9598.0,9545.0,9541.0,9335.0,9898.333333333334
Utah,36342.0,35944.0,35452.0,35292.0,34900.0,34997.0,34659.0,34701.0,34301.0,33880.0,33959.0,33950.0,34864.75
Wyoming,6005.0,5853.0,6007.0,6098.0,5838.0,5979.0,5916.0,5838.0,5855.0,5903.0,5920.0,5937.0,5929.083333333333
"Ute Mountain Ute Tribe, CO",76.0,79.0,76.0,79.0,81.0,85.0,89.0,97.0,105.0,108.0,124.0,120.0,93.25
"Omaha Sioux, NE",213.0,200.0,190.0,208.0,212.0,208.0,214.0,209.0,208.0,220.0,229.0,234.0,212.08333333333334
"Santee Sioux, NE",71.0,74.0,78.0,66.0,65.0,69.0,75.0,77.0,74.0,74.0,76.0,64.0,71.91666666666667
"Winnebago Tribe, NE",122.0,113.0,120.0,126.0,122.0,97.0,115.0,121.0,119.0,114.0,129.0,114.0,117.66666666666667
"Standing Rock Sioux Tribe, ND",574.0,549.0,518.0,506.0,494.0,477.0,498.0,513.0,518.0,515.0,513.0,513.0,515.6666666666666
"Three Affiliated Tribes, ND",165.0,167.0,177.0,171.0,153.0,144.0,126.0,125.0,125.0,126.0,132.0,133.0,145.33333333333334
"Cheyenne River Sioux, SD",431.0,444.0,421.0,429.0,386.0,429.0,415.0,426.0,439.0,417.0,396.0,452.0,423.75
"Rosebud Sioux, SD",794.0,797.0,766.0,763.0,763.0,772.0,749.0,763.0,754.0,768.0,744.0,755.0,765.6666666666666
"Northern Arapahoe, WY",324.0,316.0,323.0,330.0,280.0,292.0,293.0,293.0,285.0,286.0,277.0,259.0,296.5
"Shoshone Tribe, WY",87.0,88.0,94.0,92.0,94.0,94.0,89.0,72.0,70.0,67.0,68.0,60.0,81.25
Mountain Plains,295451.0,291283.0,284649.0,289150.0,278237.0,277575.0,276731.0,278596.0,276589.0,275715.0,277827.0,276317.0,281510
Alaska,13014.0,12655.0,11936.0,12105.0,11812.0,11887.0,11953.0,12126.0,12107.0,11910.0,10226.0,11682.0,11951.083333333334
American Samoa,4212.0,4226.0,4229.0,4224.0,4224.0,4224.0,4215.0,4223.0,4165.0,4255.0,4235.0,4220.0,4221
Arizona,89059.0,84607.0,80867.0,81231.0,78087.0,78549.0,78222.0,79822.0,80577.0,81044.0,82371.0,81109.0,81295.41666666667
California,854884.0,842587.0,815317.0,840108.0,823240.0,820593.0,833146.0,835846.0,824452.0,832733.0,834410.0,815991.0,831108.9166666666
Guam,3910.0,3789.0,3770.0,3827.0,3787.0,3850.0,3826.0,3824.0,3887.0,3924.0,3982.0,3940.0,3859.6666666666665
Hawaii,20062.0,19671.0,18949.0,19441.0,18767.0,18388.0,18971.0,19098.0,18949.0,19305.0,19408.0,19163.0,19181
Idaho,23692.0,23314.0,22972.0,22919.0,22653.0,22581.0,22383.0,22238.0,22139.0,21662.0,21862.0,21608.0,22501.916666666668
Nevada,39693.0,39242.0,38760.0,39151.0,38678.0,38620.0,38570.0,38946.0,38886.0,38862.0,39352.0,39556.0,39026.333333333336
Oregon,61641.0,60896.0,59871.0,60121.0,59632.0,59260.0,59025.0,59089.0,59104.0,58651.0,58441.0,58438.0,59514.083333333336
Washington,113842.0,112055.0,111888.0,110893.0,108994.0,108938.0,108722.0,110231.0,108794.0,109263.0,109630.0,108719.0,110164.08333333333
Northern Marianas,2808.0,2753.0,2719.0,2744.0,2688.0,2765.0,2676.0,2724.0,2720.0,2676.0,2683.0,2580.0,2711.3333333333335
"Inter-Tribal Council, AZ",6026.0,5983.0,5595.0,5748.0,5267.0,5293.0,5368.0,5436.0,5590.0,5740.0,5740.0,5517.0,5608.583333333333
"Navajo Nation, AZ",6380.0,6144.0,5961.0,6187.0,5726.0,5968.0,5945.0,5914.0,5766.0,5794.0,5952.0,5745.0,5956.833333333333
"Inter-Tribal Council, NV",807.0,783.0,756.0,763.0,745.0,750.0,755.0,760.0,759.0,743.0,794.0,836.0,770.9166666666666
