State Agency or Indian Tribal Organization,2012-10-01 00:00:00,2012-11-01 00:00:00,2012-12-01 00:00:00,2013-01-01 00:00:00,2013-02-01 00:00:00,2013-03-01 00:00:00,2013-04-01 00:00:00,2013-05-01 00:00:00,2013-06-01 00:00:00,2013-07-01 00:00:00,2013-08-01 00:00:00,2013-09-01 00:00:00,Average Participation
"Cheyenne River Sioux, SD",159.0,147.0,150.0,154.0,149.0,144.0,141.0,134.0,129.0,129.0,134.0,129.0,141.58333333333334
"Rosebud Sioux, SD",302.0,311.0,297.0,299.0,287.0,294.0,295.0,304.0,304.0,300.0,303.0,295.0,299.25
"Northern Arapahoe, WY",141.0,141.0,140.0,132.0,129.0,127.0,125.0,117.0,112.0,110.0,125.0,124.0,126.91666666666667
"Shoshone Tribe, WY",58.0,52.0,55.0,58.0,67.0,64.0,62.0,61.0,66.0,59.0,60.0,49.0,59.25
Mountain Plains,135821.0,135246.0,133348.0,135931.0,132273.0,132785.0,132825.0,133660.0,132241.0,132731.0,132920.0,132090.0,133489.25
Alaska,5806.0,5712.0,5610.0,5595.0,5577.0,5615.0,5659.0,5718.0,5653.0,5537.0,5021.0,5489.0,5582.666666666667
American Samoa,1074.0,1079.0,1070.0,1098.0,1092.0,1097.0,1118.0,1097.0,1113.0,1103.0,1069.0,1072.0,1090.1666666666667
Arizona,42929.0,42223.0,41452.0,42360.0,41402.0,41347.0,41560.0,41772.0,41611.0,41762.0,41681.0,40987.0,41757.166666666664
California,289389.0,288211.0,282339.0,288791.0,284211.0,282878.0,284083.0,283264.0,279105.0,281527.0,281329.0,277615.0,283561.8333333333
Guam,1945.0,1973.0,1968.0,2023.0,2004.0,1984.0,1917.0,1951.0,1938.0,1955.0,1916.0,1917.0,1957.5833333333333
Hawaii,8636.0,8619.0,8407.0,8602.0,8423.0,8322.0,8539.0,8609.0,8448.0,8581.0,8577.0,8438.0,8516.75
Idaho,10292.0,10377.0,10253.0,10374.0,10278.0,10183.0,10332.0,10167.0,10115.0,10378.0,10373.0,10349.0,10289.25
Nevada,17607.0,17564.0,17591.0,17773.0,17636.0,17634.0,17687.0,17801.0,17745.0,17859.0,17831.0,17756.0,17707
Oregon,23557.0,23407.0,23071.0,23221.0,23035.0,22995.0,23060.0,23171.0,22873.0,22925.0,22932.0,22651.0,23074.833333333332
Washington,38331.0,38232.0,38207.0,38045.0,37463.0,37054.0,37354.0,37420.0,36848.0,37369.0,37205.0,36951.0,37539.916666666664
Northern Marianas,722.0,709.0,709.0,692.0,693.0,678.0,678.0,688.0,687.0,678.0,668.0,666.0,689
"Inter-Tribal Council, AZ",2496.0,2508.0,2429.0,2524.0,2362.0,2378.0,2370.0,2353.0,2345.0,2428.0,2436.0,2333.0,2413.5
"Navajo Nation, AZ",2346.0,2328.0,2304.0,2374.0,2292.0,2321.0,2331.0,2336.0,2273.0,2327.0,2322.0,2214.0,2314
"Inter-Tribal Council, NV",250.0,242.0,252.0,233.0,245.0,261.0,258.0,257.0,247.0,264.0,279.0,271.0,254.91666666666666
